#Distance(A)    Macroscopic-Average    Planar-Average
  4.8257            -0.00016            -0.00006
  4.8875            -0.00018            -0.00008
  4.9494            -0.00021            -0.00009
  5.0113            -0.00024            -0.00011
  5.0731            -0.00027            -0.00013
  5.1350            -0.00031            -0.00015
  5.1969            -0.00035            -0.00018
  5.2587            -0.00040            -0.00021
  5.3206            -0.00045            -0.00024
  5.3825            -0.00050            -0.00028
  5.4443            -0.00056            -0.00032
  5.5062            -0.00063            -0.00037
  5.5681            -0.00070            -0.00042
  5.6299            -0.00078            -0.00048
  5.6918            -0.00086            -0.00055
  5.7537            -0.00095            -0.00062
  5.8155            -0.00104            -0.00070
  5.8774            -0.00113            -0.00079
  5.9393            -0.00123            -0.00089
  6.0011            -0.00133            -0.00100
  6.0630            -0.00143            -0.00111
  6.1249            -0.00153            -0.00124
  6.1867            -0.00163            -0.00137
  6.2486            -0.00172            -0.00152
  6.3105            -0.00181            -0.00168
  6.3723            -0.00188            -0.00184
  6.4342            -0.00194            -0.00201
  6.4961            -0.00198            -0.00219
  6.5579            -0.00200            -0.00237
  6.6198            -0.00201            -0.00255
  6.6817            -0.00200            -0.00273
  6.7435            -0.00199            -0.00290
  6.8054            -0.00198            -0.00306
  6.8673            -0.00196            -0.00320
  6.9292            -0.00196            -0.00332
  6.9910            -0.00196            -0.00341
  7.0529            -0.00195            -0.00346
  7.1148            -0.00195            -0.00345
  7.1766            -0.00193            -0.00337
  7.2385            -0.00190            -0.00321
  7.3004            -0.00185            -0.00296
  7.3622            -0.00179            -0.00262
  7.4241            -0.00172            -0.00219
  7.4860            -0.00164            -0.00169
  7.5478            -0.00155            -0.00116
  7.6097            -0.00146            -0.00067
  7.6716            -0.00137            -0.00030
  7.7334            -0.00127            -0.00011
  7.7953            -0.00118            -0.00013
  7.8572            -0.00108            -0.00032
  7.9190            -0.00099            -0.00058
  7.9809            -0.00089            -0.00082
  8.0428            -0.00080            -0.00094
  8.1046            -0.00071            -0.00089
  8.1665            -0.00063            -0.00068
  8.2284            -0.00055            -0.00036
  8.2902            -0.00047            -0.00001
  8.3521            -0.00040             0.00030
  8.4140            -0.00034             0.00053
  8.4758            -0.00029             0.00066
  8.5377            -0.00025             0.00070
  8.5996            -0.00021             0.00067
  8.6614            -0.00019             0.00057
  8.7233            -0.00018             0.00044
  8.7852            -0.00018             0.00027
  8.8470            -0.00018             0.00010
  8.9089            -0.00018            -0.00009
  8.9708            -0.00017            -0.00026
  9.0326            -0.00016            -0.00042
  9.0945            -0.00015            -0.00056
  9.1564            -0.00013            -0.00065
  9.2182            -0.00010            -0.00071
  9.2801            -0.00009            -0.00072
  9.3420            -0.00007            -0.00067
  9.4038            -0.00005            -0.00058
  9.4657            -0.00004            -0.00044
  9.5276            -0.00003            -0.00027
  9.5895            -0.00001            -0.00012
  9.6513             0.00000            -0.00001
  9.7132             0.00002             0.00003
  9.7751             0.00004            -0.00002
  9.8369             0.00006            -0.00014
  9.8988             0.00007            -0.00027
  9.9607             0.00009            -0.00039
 10.0225             0.00010            -0.00043
 10.0844             0.00011            -0.00037
 10.1463             0.00012            -0.00022
 10.2081             0.00012             0.00000
 10.2700             0.00012             0.00027
 10.3319             0.00011             0.00054
 10.3937             0.00011             0.00078
 10.4556             0.00010             0.00098
 10.5175             0.00009             0.00112
 10.5793             0.00008             0.00119
 10.6412             0.00008             0.00120
 10.7031             0.00008             0.00114
 10.7649             0.00008             0.00102
 10.8268             0.00008             0.00086
 10.8887             0.00008             0.00066
 10.9505             0.00008             0.00042
 11.0124             0.00009             0.00016
 11.0743             0.00010            -0.00010
 11.1361             0.00011            -0.00036
 11.1980             0.00012            -0.00059
 11.2599             0.00014            -0.00077
 11.3217             0.00015            -0.00088
 11.3836             0.00016            -0.00090
 11.4455             0.00017            -0.00083
 11.5073             0.00017            -0.00068
 11.5692             0.00016            -0.00048
 11.6311             0.00014            -0.00027
 11.6929             0.00012            -0.00011
 11.7548             0.00009            -0.00002
 11.8167             0.00005            -0.00001
 11.8785             0.00002            -0.00007
 11.9404            -0.00002            -0.00014
 12.0023            -0.00006            -0.00017
 12.0641            -0.00009            -0.00012
 12.1260            -0.00012             0.00003
 12.1879            -0.00014             0.00025
 12.2497            -0.00016             0.00050
 12.3116            -0.00016             0.00072
 12.3735            -0.00016             0.00088
 12.4354            -0.00016             0.00095
 12.4972            -0.00014             0.00093
 12.5591            -0.00013             0.00081
 12.6210            -0.00012             0.00063
 12.6828            -0.00010             0.00040
 12.7447            -0.00010             0.00015
 12.8066            -0.00009            -0.00012
 12.8684            -0.00009            -0.00037
 12.9303            -0.00009            -0.00060
 12.9922            -0.00009            -0.00079
 13.0540            -0.00009            -0.00094
 13.1159            -0.00010            -0.00103
 13.1778            -0.00010            -0.00108
 13.2396            -0.00010            -0.00106
 13.3015            -0.00010            -0.00099
 13.3634            -0.00010            -0.00085
 13.4252            -0.00010            -0.00067
 13.4871            -0.00010            -0.00045
 13.5490            -0.00010            -0.00022
 13.6108            -0.00009            -0.00002
 13.6727            -0.00008             0.00011
 13.7346            -0.00006             0.00016
 13.7964            -0.00004             0.00013
 13.8583            -0.00002             0.00003
 13.9202             0.00000            -0.00010
 13.9820             0.00002            -0.00019
 14.0439             0.00004            -0.00022
 14.1058             0.00006            -0.00016
 14.1676             0.00007            -0.00001
 14.2295             0.00008             0.00020
 14.2914             0.00008             0.00044
 14.3532             0.00009             0.00067
 14.4151             0.00009             0.00086
 14.4770             0.00009             0.00100
 14.5388             0.00009             0.00107
 14.6007             0.00009             0.00108
 14.6626             0.00009             0.00103
 14.7244             0.00009             0.00092
 14.7863             0.00008             0.00077
 14.8482             0.00008             0.00058
 14.9100             0.00008             0.00035
 14.9719             0.00008             0.00010
 15.0338             0.00008            -0.00015
 15.0957             0.00009            -0.00040
 15.1575             0.00010            -0.00062
 15.2194             0.00012            -0.00079
 15.2813             0.00014            -0.00089
 15.3431             0.00015            -0.00090
 15.4050             0.00016            -0.00081
 15.4669             0.00016            -0.00065
 15.5287             0.00016            -0.00043
 15.5906             0.00015            -0.00021
 15.6525             0.00013            -0.00004
 15.7143             0.00010             0.00005
 15.7762             0.00007             0.00005
 15.8381             0.00003            -0.00001
 15.8999            -0.00001            -0.00008
 15.9618            -0.00004            -0.00011
 16.0237            -0.00007            -0.00006
 16.0855            -0.00010             0.00009
 16.1474            -0.00012             0.00031
 16.2093            -0.00014             0.00055
 16.2711            -0.00014             0.00077
 16.3330            -0.00014             0.00092
 16.3949            -0.00014             0.00098
 16.4567            -0.00012             0.00094
 16.5186            -0.00011             0.00082
 16.5805            -0.00010             0.00063
 16.6423            -0.00009             0.00039
 16.7042            -0.00008             0.00013
 16.7661            -0.00008            -0.00014
 16.8279            -0.00008            -0.00040
 16.8898            -0.00008            -0.00063
 16.9517            -0.00008            -0.00082
 17.0135            -0.00009            -0.00097
 17.0754            -0.00009            -0.00106
 17.1373            -0.00009            -0.00110
 17.1991            -0.00009            -0.00108
 17.2610            -0.00010            -0.00100
 17.3229            -0.00010            -0.00086
 17.3847            -0.00010            -0.00067
 17.4466            -0.00010            -0.00045
 17.5085            -0.00010            -0.00022
 17.5703            -0.00009            -0.00002
 17.6322            -0.00008             0.00012
 17.6941            -0.00006             0.00017
 17.7560            -0.00004             0.00014
 17.8178            -0.00002             0.00004
 17.8797            -0.00000            -0.00008
 17.9416             0.00002            -0.00017
 18.0034             0.00004            -0.00019
 18.0653             0.00006            -0.00013
 18.1272             0.00007             0.00002
 18.1890             0.00008             0.00023
 18.2509             0.00008             0.00046
 18.3128             0.00009             0.00069
 18.3746             0.00009             0.00087
 18.4365             0.00009             0.00100
 18.4984             0.00009             0.00107
 18.5602             0.00009             0.00107
 18.6221             0.00009             0.00101
 18.6840             0.00009             0.00090
 18.7458             0.00009             0.00074
 18.8077             0.00008             0.00054
 18.8696             0.00008             0.00032
 18.9314             0.00008             0.00007
 18.9933             0.00008            -0.00018
 19.0552             0.00009            -0.00043
 19.1170             0.00010            -0.00064
 19.1789             0.00012            -0.00080
 19.2408             0.00014            -0.00089
 19.3026             0.00015            -0.00089
 19.3645             0.00016            -0.00080
 19.4264             0.00016            -0.00062
 19.4882             0.00015            -0.00040
 19.5501             0.00014            -0.00018
 19.6120             0.00012            -0.00002
 19.6738             0.00009             0.00007
 19.7357             0.00006             0.00007
 19.7976             0.00002             0.00000
 19.8594            -0.00001            -0.00007
 19.9213            -0.00005            -0.00010
 19.9832            -0.00008            -0.00005
 20.0450            -0.00011             0.00010
 20.1069            -0.00013             0.00031
 20.1688            -0.00014             0.00055
 20.2306            -0.00015             0.00076
 20.2925            -0.00014             0.00090
 20.3544            -0.00014             0.00095
 20.4162            -0.00012             0.00091
 20.4781            -0.00011             0.00078
 20.5400            -0.00010             0.00059
 20.6019            -0.00009             0.00035
 20.6637            -0.00008             0.00009
 20.7256            -0.00008            -0.00017
 20.7875            -0.00008            -0.00042
 20.8493            -0.00009            -0.00064
 20.9112            -0.00009            -0.00083
 20.9731            -0.00009            -0.00097
 21.0349            -0.00009            -0.00105
 21.0968            -0.00009            -0.00109
 21.1587            -0.00010            -0.00106
 21.2205            -0.00010            -0.00097
 21.2824            -0.00010            -0.00083
 21.3443            -0.00010            -0.00064
 21.4061            -0.00010            -0.00041
 21.4680            -0.00009            -0.00019
 21.5299            -0.00009             0.00000
 21.5917            -0.00007             0.00013
 21.6536            -0.00006             0.00017
 21.7155            -0.00004             0.00013
 21.7773            -0.00002             0.00003
 21.8392             0.00000            -0.00009
 21.9011             0.00002            -0.00017
 21.9629             0.00004            -0.00019
 22.0248             0.00006            -0.00011
 22.0867             0.00007             0.00004
 22.1485             0.00008             0.00025
 22.2104             0.00008             0.00049
 22.2723             0.00009             0.00070
 22.3341             0.00009             0.00088
 22.3960             0.00009             0.00100
 22.4579             0.00009             0.00106
 22.5197             0.00009             0.00105
 22.5816             0.00009             0.00099
 22.6435             0.00009             0.00088
 22.7053             0.00008             0.00072
 22.7672             0.00008             0.00052
 22.8291             0.00008             0.00029
 22.8909             0.00008             0.00004
 22.9528             0.00008            -0.00021
 23.0147             0.00009            -0.00045
 23.0765             0.00010            -0.00066
 23.1384             0.00012            -0.00081
 23.2003             0.00013            -0.00089
 23.2622             0.00015            -0.00088
 23.3240             0.00015            -0.00078
 23.3859             0.00015            -0.00060
 23.4478             0.00015            -0.00039
 23.5096             0.00013            -0.00017
 23.5715             0.00011            -0.00001
 23.6334             0.00008             0.00007
 23.6952             0.00005             0.00006
 23.7571             0.00001            -0.00001
 23.8190            -0.00002            -0.00008
 23.8808            -0.00006            -0.00010
 23.9427            -0.00009            -0.00004
 24.0046            -0.00011             0.00011
 24.0664            -0.00013             0.00033
 24.1283            -0.00014             0.00056
 24.1902            -0.00015             0.00076
 24.2520            -0.00014             0.00090
 24.3139            -0.00014             0.00094
 24.3758            -0.00012             0.00088
 24.4376            -0.00011             0.00075
 24.4995            -0.00010             0.00055
 24.5614            -0.00009             0.00032
 24.6232            -0.00008             0.00006
 24.6851            -0.00008            -0.00019
 24.7470            -0.00008            -0.00044
 24.8088            -0.00009            -0.00065
 24.8707            -0.00009            -0.00083
 24.9326            -0.00009            -0.00096
 24.9944            -0.00009            -0.00105
 25.0563            -0.00009            -0.00107
 25.1182            -0.00010            -0.00104
 25.1800            -0.00010            -0.00095
 25.2419            -0.00010            -0.00080
 25.3038            -0.00010            -0.00060
 25.3656            -0.00010            -0.00038
 25.4275            -0.00009            -0.00016
 25.4894            -0.00008             0.00002
 25.5512            -0.00007             0.00014
 25.6131            -0.00005             0.00016
 25.6750            -0.00003             0.00011
 25.7368            -0.00001             0.00001
 25.7987             0.00001            -0.00011
 25.8606             0.00003            -0.00018
 25.9225             0.00005            -0.00018
 25.9843             0.00006            -0.00010
 26.0462             0.00007             0.00007
 26.1081             0.00008             0.00028
 26.1699             0.00008             0.00051
 26.2318             0.00009             0.00072
 26.2937             0.00009             0.00089
 26.3555             0.00009             0.00100
 26.4174             0.00009             0.00105
 26.4793             0.00009             0.00104
 26.5411             0.00009             0.00098
 26.6030             0.00009             0.00086
 26.6649             0.00008             0.00070
 26.7267             0.00008             0.00050
 26.7886             0.00008             0.00027
 26.8505             0.00008             0.00002
 26.9123             0.00008            -0.00023
 26.9742             0.00009            -0.00047
 27.0361             0.00010            -0.00067
 27.0979             0.00012            -0.00082
 27.1598             0.00013            -0.00089
 27.2217             0.00014            -0.00088
 27.2835             0.00015            -0.00077
 27.3454             0.00015            -0.00059
 27.4073             0.00014            -0.00037
 27.4691             0.00012            -0.00016
 27.5310             0.00010            -0.00000
 27.5929             0.00007             0.00007
 27.6547             0.00004             0.00005
 27.7166             0.00001            -0.00002
 27.7785            -0.00003            -0.00009
 27.8403            -0.00006            -0.00010
 27.9022            -0.00009            -0.00004
 27.9641            -0.00012             0.00012
 28.0259            -0.00013             0.00034
 28.0878            -0.00014             0.00057
 28.1497            -0.00015             0.00077
 28.2115            -0.00014             0.00089
 28.2734            -0.00013             0.00092
 28.3353            -0.00012             0.00086
 28.3971            -0.00011             0.00073
 28.4590            -0.00009             0.00053
 28.5209            -0.00009             0.00029
 28.5827            -0.00008             0.00004
 28.6446            -0.00008            -0.00021
 28.7065            -0.00008            -0.00045
 28.7684            -0.00009            -0.00066
 28.8302            -0.00009            -0.00083
 28.8921            -0.00009            -0.00096
 28.9540            -0.00009            -0.00103
 29.0158            -0.00009            -0.00105
 29.0777            -0.00009            -0.00102
 29.1396            -0.00010            -0.00092
 29.2014            -0.00010            -0.00077
 29.2633            -0.00010            -0.00057
 29.3252            -0.00009            -0.00035
 29.3870            -0.00009            -0.00014
 29.4489            -0.00008             0.00004
 29.5108            -0.00006             0.00014
 29.5726            -0.00005             0.00015
 29.6345            -0.00003             0.00009
 29.6964            -0.00001            -0.00002
 29.7582             0.00002            -0.00013
 29.8201             0.00004            -0.00019
 29.8820             0.00005            -0.00018
 29.9438             0.00007            -0.00008
 30.0057             0.00008             0.00009
 30.0676             0.00008             0.00031
 30.1294             0.00009             0.00054
 30.1913             0.00009             0.00075
 30.2532             0.00009             0.00091
 30.3150             0.00009             0.00101
 30.3769             0.00009             0.00106
 30.4388             0.00009             0.00104
 30.5006             0.00009             0.00097
 30.5625             0.00009             0.00085
 30.6244             0.00008             0.00069
 30.6862             0.00008             0.00048
 30.7481             0.00008             0.00025
 30.8100             0.00008             0.00000
 30.8718             0.00008            -0.00025
 30.9337             0.00009            -0.00048
 30.9956             0.00010            -0.00068
 31.0574             0.00012            -0.00082
 31.1193             0.00013            -0.00089
 31.1812             0.00014            -0.00087
 31.2430             0.00015            -0.00076
 31.3049             0.00015            -0.00058
 31.3668             0.00014            -0.00036
 31.4287             0.00012            -0.00015
 31.4905             0.00010            -0.00001
 31.5524             0.00007             0.00006
 31.6143             0.00004             0.00004
 31.6761             0.00000            -0.00003
 31.7380            -0.00003            -0.00010
 31.7999            -0.00007            -0.00011
 31.8617            -0.00010            -0.00003
 31.9236            -0.00012             0.00013
 31.9855            -0.00014             0.00035
 32.0473            -0.00015             0.00058
 32.1092            -0.00015             0.00077
 32.1711            -0.00014             0.00089
 32.2329            -0.00013             0.00092
 32.2948            -0.00012             0.00085
 32.3567            -0.00011             0.00071
 32.4185            -0.00009             0.00051
 32.4804            -0.00008             0.00028
 32.5423            -0.00008             0.00002
 32.6041            -0.00008            -0.00023
 32.6660            -0.00008            -0.00046
 32.7279            -0.00008            -0.00066
 32.7897            -0.00008            -0.00083
 32.8516            -0.00008            -0.00096
 32.9135            -0.00008            -0.00103
 32.9753            -0.00008            -0.00105
 33.0372            -0.00008            -0.00101
 33.0991            -0.00008            -0.00091
 33.1609            -0.00008            -0.00075
 33.2228            -0.00008            -0.00055
 33.2847            -0.00008            -0.00032
 33.3465            -0.00007            -0.00011
 33.4084            -0.00006             0.00007
 33.4703            -0.00005             0.00017
 33.5321            -0.00003             0.00018
 33.5940            -0.00001             0.00012
 33.6559             0.00001             0.00001
 33.7177             0.00003            -0.00010
 33.7796             0.00005            -0.00016
 33.8415             0.00006            -0.00015
 33.9033             0.00008            -0.00005
 33.9652             0.00009             0.00012
 34.0271             0.00009             0.00034
 34.0890             0.00009             0.00057
 34.1508             0.00009             0.00077
 34.2127             0.00009             0.00093
 34.2746             0.00009             0.00102
 34.3364             0.00009             0.00106
 34.3983             0.00009             0.00104
 34.4602             0.00009             0.00096
 34.5220             0.00009             0.00084
 34.5839             0.00009             0.00066
 34.6458             0.00008             0.00046
 34.7076             0.00008             0.00022
 34.7695             0.00008            -0.00003
 34.8314             0.00009            -0.00029
 34.8932             0.00010            -0.00053
 34.9551             0.00011            -0.00072
 35.0170             0.00013            -0.00086
 35.0788             0.00014            -0.00092
 35.1407             0.00015            -0.00088
 35.2026             0.00015            -0.00076
 35.2644             0.00015            -0.00056
 35.3263             0.00014            -0.00033
 35.3882             0.00012            -0.00012
 35.4500             0.00010             0.00004
 35.5119             0.00007             0.00010
 35.5738             0.00003             0.00008
 35.6356            -0.00000             0.00001
 35.6975            -0.00004            -0.00005
 35.7594            -0.00007            -0.00006
 35.8212            -0.00010             0.00001
 35.8831            -0.00012             0.00017
 35.9450            -0.00014             0.00038
 36.0068            -0.00015             0.00060
 36.0687            -0.00015             0.00078
 36.1306            -0.00014             0.00088
 36.1924            -0.00013             0.00090
 36.2543            -0.00012             0.00082
 36.3162            -0.00010             0.00067
 36.3780            -0.00009             0.00047
 36.4399            -0.00008             0.00023
 36.5018            -0.00008            -0.00002
 36.5636            -0.00008            -0.00027
 36.6255            -0.00008            -0.00050
 36.6874            -0.00009            -0.00070
 36.7492            -0.00009            -0.00087
 36.8111            -0.00009            -0.00099
 36.8730            -0.00009            -0.00106
 36.9349            -0.00009            -0.00107
 36.9967            -0.00009            -0.00102
 37.0586            -0.00009            -0.00091
 37.1205            -0.00009            -0.00074
 37.1823            -0.00009            -0.00052
 37.2442            -0.00009            -0.00029
 37.3061            -0.00008            -0.00008
 37.3679            -0.00007             0.00009
 37.4298            -0.00005             0.00018
 37.4917            -0.00004             0.00018
 37.5535            -0.00001             0.00010
 37.6154             0.00001            -0.00001
 37.6773             0.00003            -0.00012
 37.7391             0.00005            -0.00017
 37.8010             0.00006            -0.00014
 37.8629             0.00008            -0.00003
 37.9247             0.00008             0.00016
 37.9866             0.00009             0.00038
 38.0485             0.00009             0.00060
 38.1103             0.00009             0.00080
 38.1722             0.00009             0.00095
 38.2341             0.00009             0.00104
 38.2959             0.00009             0.00107
 38.3578             0.00009             0.00104
 38.4197             0.00009             0.00095
 38.4815             0.00009             0.00082
 38.5434             0.00009             0.00064
 38.6053             0.00008             0.00043
 38.6671             0.00008             0.00019
 38.7290             0.00008            -0.00007
 38.7909             0.00009            -0.00033
 38.8527             0.00010            -0.00056
 38.9146             0.00011            -0.00075
 38.9765             0.00013            -0.00088
 39.0383             0.00014            -0.00093
 39.1002             0.00015            -0.00089
 39.1621             0.00015            -0.00075
 39.2239             0.00015            -0.00054
 39.2858             0.00013            -0.00031
 39.3477             0.00012            -0.00009
 39.4095             0.00009             0.00006
 39.4714             0.00006             0.00012
 39.5333             0.00003             0.00009
 39.5952            -0.00001             0.00002
 39.6570            -0.00004            -0.00005
 39.7189            -0.00008            -0.00005
 39.7808            -0.00011             0.00003
 39.8426            -0.00013             0.00019
 39.9045            -0.00014             0.00040
 39.9664            -0.00015             0.00062
 40.0282            -0.00015             0.00079
 40.0901            -0.00014             0.00088
 40.1520            -0.00013             0.00089
 40.2138            -0.00012             0.00080
 40.2757            -0.00010             0.00065
 40.3376            -0.00009             0.00044
 40.3994            -0.00008             0.00020
 40.4613            -0.00008            -0.00006
 40.5232            -0.00008            -0.00030
 40.5850            -0.00008            -0.00053
 40.6469            -0.00008            -0.00073
 40.7088            -0.00009            -0.00089
 40.7706            -0.00009            -0.00100
 40.8325            -0.00009            -0.00106
 40.8944            -0.00009            -0.00107
 40.9562            -0.00009            -0.00101
 41.0181            -0.00009            -0.00089
 41.0800            -0.00009            -0.00071
 41.1418            -0.00009            -0.00049
 41.2037            -0.00008            -0.00025
 41.2656            -0.00008            -0.00004
 41.3274            -0.00007             0.00012
 41.3893            -0.00005             0.00019
 41.4512            -0.00003             0.00018
 41.5130            -0.00001             0.00009
 41.5749             0.00001            -0.00002
 41.6368             0.00003            -0.00013
 41.6986             0.00005            -0.00017
 41.7605             0.00006            -0.00013
 41.8224             0.00008            -0.00001
 41.8842             0.00009             0.00018
 41.9461             0.00009             0.00040
 42.0080             0.00009             0.00062
 42.0698             0.00009             0.00081
 42.1317             0.00009             0.00096
 42.1936             0.00009             0.00104
 42.2555             0.00009             0.00106
 42.3173             0.00009             0.00103
 42.3792             0.00009             0.00094
 42.4411             0.00009             0.00080
 42.5029             0.00008             0.00061
 42.5648             0.00008             0.00040
 42.6267             0.00008             0.00015
 42.6885             0.00008            -0.00011
 42.7504             0.00009            -0.00036
 42.8123             0.00010            -0.00059
 42.8741             0.00011            -0.00078
 42.9360             0.00013            -0.00090
 42.9979             0.00014            -0.00094
 43.0597             0.00015            -0.00088
 43.1216             0.00015            -0.00074
 43.1835             0.00014            -0.00052
 43.2453             0.00013            -0.00028
 43.3072             0.00011            -0.00007
 43.3691             0.00008             0.00008
 43.4309             0.00005             0.00013
 43.4928             0.00002             0.00010
 43.5547            -0.00002             0.00003
 43.6165            -0.00005            -0.00003
 43.6784            -0.00008            -0.00004
 43.7403            -0.00011             0.00005
 43.8021            -0.00013             0.00021
 43.8640            -0.00015             0.00042
 43.9259            -0.00015             0.00063
 43.9877            -0.00015             0.00079
 44.0496            -0.00014             0.00087
 44.1115            -0.00013             0.00086
 44.1733            -0.00012             0.00077
 44.2352            -0.00010             0.00061
 44.2971            -0.00009             0.00040
 44.3589            -0.00008             0.00016
 44.4208            -0.00008            -0.00010
 44.4827            -0.00008            -0.00034
 44.5445            -0.00008            -0.00056
 44.6064            -0.00009            -0.00075
 44.6683            -0.00009            -0.00091
 44.7301            -0.00009            -0.00101
 44.7920            -0.00009            -0.00107
 44.8539            -0.00009            -0.00106
 44.9157            -0.00009            -0.00099
 44.9776            -0.00009            -0.00086
 45.0395            -0.00009            -0.00068
 45.1014            -0.00009            -0.00045
 45.1632            -0.00008            -0.00021
 45.2251            -0.00007            -0.00001
 45.2870            -0.00006             0.00014
 45.3488            -0.00005             0.00021
 45.4107            -0.00003             0.00018
 45.4726            -0.00001             0.00009
 45.5344             0.00002            -0.00003
 45.5963             0.00004            -0.00013
 45.6582             0.00005            -0.00017
 45.7200             0.00007            -0.00012
 45.7819             0.00008             0.00001
 45.8438             0.00009             0.00021
 45.9056             0.00009             0.00043
 45.9675             0.00010             0.00065
 46.0294             0.00010             0.00083
 46.0912             0.00009             0.00096
 46.1531             0.00009             0.00104
 46.2150             0.00009             0.00106
 46.2768             0.00009             0.00102
 46.3387             0.00009             0.00092
 46.4006             0.00008             0.00078
 46.4624             0.00008             0.00059
 46.5243             0.00008             0.00037
 46.5862             0.00008             0.00012
 46.6480             0.00008            -0.00014
 46.7099             0.00009            -0.00039
 46.7718             0.00010            -0.00062
 46.8336             0.00011            -0.00080
 46.8955             0.00013            -0.00092
 46.9574             0.00014            -0.00095
 47.0192             0.00014            -0.00088
 47.0811             0.00014            -0.00073
 47.1430             0.00014            -0.00051
 47.2048             0.00012            -0.00027
 47.2667             0.00010            -0.00006
 47.3286             0.00007             0.00009
 47.3904             0.00004             0.00014
 47.4523             0.00001             0.00011
 47.5142            -0.00003             0.00004
 47.5760            -0.00006            -0.00002
 47.6379            -0.00009            -0.00002
 47.6998            -0.00012             0.00006
 47.7617            -0.00014             0.00023
 47.8235            -0.00016             0.00043
 47.8854            -0.00016             0.00063
 47.9473            -0.00016             0.00078
 48.0091            -0.00015             0.00085
 48.0710            -0.00014             0.00084
 48.1329            -0.00012             0.00074
 48.1947            -0.00010             0.00057
 48.2566            -0.00009             0.00036
 48.3185            -0.00008             0.00012
 48.3803            -0.00008            -0.00013
 48.4422            -0.00008            -0.00037
 48.5041            -0.00008            -0.00059
 48.5659            -0.00009            -0.00077
 48.6278            -0.00009            -0.00092
 48.6897            -0.00009            -0.00102
 48.7515            -0.00009            -0.00107
 48.8134            -0.00009            -0.00106
 48.8753            -0.00009            -0.00098
 48.9371            -0.00009            -0.00084
 48.9990            -0.00009            -0.00065
 49.0609            -0.00009            -0.00042
 49.1227            -0.00008            -0.00018
 49.1846            -0.00007             0.00003
 49.2465            -0.00006             0.00017
 49.3083            -0.00004             0.00023
 49.3702            -0.00002             0.00020
 49.4321            -0.00000             0.00011
 49.4939             0.00002            -0.00001
 49.5558             0.00004            -0.00011
 49.6177             0.00006            -0.00015
 49.6795             0.00008            -0.00009
 49.7414             0.00009             0.00004
 49.8033             0.00010             0.00023
 49.8651             0.00010             0.00045
 49.9270             0.00010             0.00066
 49.9889             0.00010             0.00083
 50.0507             0.00010             0.00096
 50.1126             0.00010             0.00103
 50.1745             0.00010             0.00104
 50.2363             0.00009             0.00100
 50.2982             0.00009             0.00091
 50.3601             0.00009             0.00077
 50.4220             0.00009             0.00058
 50.4838             0.00009             0.00036
