#Distance(A)    Macroscopic-Average    Planar-Average
 50.8619            -0.00000             0.00052
 50.9246            -0.00001            -0.00002
 50.9872            -0.00002            -0.00060
 51.0498            -0.00002            -0.00120
 51.1125            -0.00003            -0.00177
 51.1751            -0.00003            -0.00224
 51.2377            -0.00003            -0.00256
 51.3004            -0.00003            -0.00265
 51.3630            -0.00003            -0.00250
 51.4257            -0.00002            -0.00212
 51.4883            -0.00002            -0.00157
 51.5509            -0.00002            -0.00094
 51.6136            -0.00001            -0.00036
 51.6762            -0.00001             0.00010
 51.7388            -0.00001             0.00036
 51.8015            -0.00001             0.00044
 51.8641            -0.00001             0.00039
 51.9268            -0.00001             0.00031
 51.9894            -0.00001             0.00032
 52.0520            -0.00001             0.00049
 52.1147            -0.00001             0.00084
 52.1773            -0.00000             0.00132
 52.2399             0.00000             0.00185
 52.3026             0.00000             0.00230
 52.3652             0.00001             0.00260
 52.4279             0.00001             0.00268
 52.4905             0.00001             0.00255
 52.5531             0.00000             0.00223
 52.6158            -0.00000             0.00177
 52.6784            -0.00001             0.00121
 52.7410            -0.00001             0.00061
 52.8037            -0.00002            -0.00002
 52.8663            -0.00002            -0.00062
 52.9290            -0.00003            -0.00116
 52.9916            -0.00004            -0.00163
 53.0542            -0.00004            -0.00198
 53.1169            -0.00004            -0.00219
 53.1795            -0.00005            -0.00227
 53.2422            -0.00005            -0.00219
 53.3048            -0.00004            -0.00197
 53.3674            -0.00004            -0.00164
 53.4301            -0.00003            -0.00122
 53.4927            -0.00002            -0.00077
 53.5553            -0.00001            -0.00033
 53.6180            -0.00000             0.00001
 53.6806             0.00001             0.00022
 53.7433             0.00001             0.00027
 53.8059             0.00002             0.00017
 53.8685             0.00003            -0.00002
 53.9312             0.00003            -0.00022
 53.9938             0.00004            -0.00035
 54.0564             0.00004            -0.00033
 54.1191             0.00005            -0.00015
 54.1817             0.00005             0.00018
 54.2444             0.00005             0.00060
 54.3070             0.00005             0.00104
 54.3696             0.00005             0.00141
 54.4323             0.00005             0.00165
 54.4949             0.00004             0.00175
 54.5575             0.00003             0.00169
 54.6202             0.00002             0.00150
 54.6828             0.00001             0.00120
 54.7455             0.00000             0.00083
 54.8081            -0.00000             0.00039
 54.8707            -0.00001            -0.00010
 54.9334            -0.00002            -0.00062
 54.9960            -0.00002            -0.00115
 55.0586            -0.00003            -0.00165
 55.1213            -0.00003            -0.00205
 55.1839            -0.00003            -0.00231
 55.2466            -0.00003            -0.00236
 55.3092            -0.00003            -0.00220
 55.3718            -0.00002            -0.00183
 55.4345            -0.00002            -0.00131
 55.4971            -0.00002            -0.00073
 55.5597            -0.00001            -0.00018
 55.6224            -0.00001             0.00026
 55.6850            -0.00001             0.00053
 55.7477            -0.00000             0.00063
 55.8103             0.00000             0.00061
 55.8729             0.00000             0.00055
 55.9356             0.00001             0.00053
 55.9982             0.00001             0.00064
 56.0609             0.00001             0.00091
 56.1235             0.00002             0.00128
 56.1861             0.00002             0.00170
 56.2488             0.00002             0.00206
 56.3114             0.00002             0.00227
 56.3740             0.00002             0.00231
 56.4367             0.00002             0.00216
 56.4993             0.00002             0.00185
 56.5620             0.00001             0.00142
 56.6246             0.00000             0.00091
 56.6872            -0.00000             0.00037
 56.7499            -0.00001            -0.00018
 56.8125            -0.00002            -0.00071
 56.8751            -0.00002            -0.00120
 56.9378            -0.00003            -0.00161
 57.0004            -0.00003            -0.00193
 57.0631            -0.00003            -0.00212
 57.1257            -0.00003            -0.00219
 57.1883            -0.00003            -0.00212
 57.2510            -0.00002            -0.00191
 57.3136            -0.00002            -0.00159
 57.3762            -0.00001            -0.00118
 57.4389             0.00000            -0.00072
 57.5015             0.00001            -0.00027
 57.5642             0.00002             0.00011
 57.6268             0.00002             0.00038
 57.6894             0.00003             0.00049
 57.7521             0.00004             0.00045
 57.8147             0.00004             0.00029
 57.8773             0.00004             0.00009
 57.9400             0.00004            -0.00008
 58.0026             0.00004            -0.00014
 58.0653             0.00004            -0.00006
 58.1279             0.00004             0.00017
 58.1905             0.00005             0.00048
 58.2532             0.00005             0.00082
 58.3158             0.00005             0.00112
 58.3785             0.00006             0.00132
 58.4411             0.00007             0.00141
 58.5037             0.00008             0.00137
 58.5664             0.00010             0.00122
 58.6290             0.00012             0.00099
 58.6916             0.00015             0.00068
 58.7543             0.00018             0.00032
 58.8169             0.00021            -0.00009
 58.8796             0.00025            -0.00054
 58.9422             0.00028            -0.00101
 59.0048             0.00032            -0.00145
 59.0675             0.00036            -0.00181
 59.1301             0.00040            -0.00205
 59.1927             0.00043            -0.00210
 59.2554             0.00046            -0.00196
 59.3180             0.00049            -0.00163
 59.3807             0.00052            -0.00114
 59.4433             0.00054            -0.00055
 59.5059             0.00056             0.00005
 59.5686             0.00058             0.00059
 59.6312             0.00059             0.00101
 59.6938             0.00060             0.00126
 59.7565             0.00060             0.00136
 59.8191             0.00061             0.00133
 59.8818             0.00062             0.00127
 59.9444             0.00062             0.00124
 60.0070             0.00063             0.00130
 60.0697             0.00063             0.00144
 60.1323             0.00064             0.00164
 60.1949             0.00064             0.00182
 60.2576             0.00064             0.00192
 60.3202             0.00063             0.00188
 60.3829             0.00062             0.00171
 60.4455             0.00062             0.00142
 60.5081             0.00061             0.00105
 60.5708             0.00060             0.00061
 60.6334             0.00059             0.00014
 60.6961             0.00058            -0.00035
 60.7587             0.00057            -0.00083
 60.8213             0.00057            -0.00129
 60.8840             0.00057            -0.00169
 60.9466             0.00057            -0.00202
 61.0092             0.00057            -0.00225
 61.0719             0.00058            -0.00237
 61.1345             0.00059            -0.00235
 61.1972             0.00060            -0.00220
 61.2598             0.00061            -0.00191
 61.3224             0.00062            -0.00150
 61.3851             0.00063            -0.00101
 61.4477             0.00063            -0.00047
 61.5103             0.00063             0.00006
 61.5730             0.00063             0.00051
 61.6356             0.00063             0.00082
 61.6983             0.00062             0.00095
 61.7609             0.00062             0.00090
 61.8235             0.00061             0.00071
 61.8862             0.00060             0.00047
 61.9488             0.00060             0.00028
 62.0114             0.00059             0.00021
 62.0741             0.00059             0.00027
 62.1367             0.00058             0.00045
 62.1994             0.00057             0.00066
 62.2620             0.00055             0.00086
 62.3246             0.00054             0.00099
 62.3873             0.00053             0.00102
 62.4499             0.00051             0.00097
 62.5125             0.00050             0.00084
 62.5752             0.00049             0.00066
 62.6378             0.00048             0.00042
 62.7005             0.00048             0.00014
 62.7631             0.00048            -0.00017
 62.8257             0.00048            -0.00050
 62.8884             0.00048            -0.00084
 62.9510             0.00049            -0.00116
 63.0137             0.00050            -0.00143
 63.0763             0.00051            -0.00162
 63.1389             0.00052            -0.00169
 63.2016             0.00053            -0.00164
 63.2642             0.00054            -0.00145
 63.3268             0.00054            -0.00111
 63.3895             0.00055            -0.00063
 63.4521             0.00055            -0.00005
 63.5148             0.00055             0.00054
 63.5774             0.00055             0.00105
 63.6400             0.00054             0.00136
 63.7027             0.00054             0.00141
 63.7653             0.00054             0.00122
 63.8279             0.00053             0.00087
 63.8906             0.00053             0.00054
 63.9532             0.00053             0.00038
 64.0159             0.00053             0.00050
 64.0785             0.00053             0.00092
 64.1411             0.00053             0.00157
 64.2038             0.00053             0.00237
 64.2664             0.00052             0.00319
 64.3290             0.00052             0.00397
 64.3917             0.00051             0.00465
 64.4543             0.00050             0.00523
 64.5170             0.00049             0.00569
 64.5796             0.00049             0.00601
 64.6422             0.00048             0.00620
 64.7049             0.00048             0.00625
 64.7675             0.00047             0.00618
 64.8301             0.00047             0.00601
 64.8928             0.00048             0.00578
 64.9554             0.00048             0.00550
 65.0181             0.00049             0.00518
 65.0807             0.00050             0.00484
 65.1433             0.00051             0.00449
 65.2060             0.00052             0.00413
 65.2686             0.00053             0.00377
 65.3313             0.00054             0.00341
 65.3939             0.00055             0.00306
 65.4565             0.00055             0.00273
 65.5192             0.00055             0.00242
 65.5818             0.00055             0.00214
 65.6444             0.00054             0.00188
 65.7071             0.00054             0.00164
 65.7697             0.00053             0.00141
 65.8324             0.00052             0.00119
 65.8950             0.00052             0.00100
 65.9576             0.00051             0.00082
 66.0203             0.00051             0.00066
 66.0829             0.00050             0.00052
 66.1455             0.00049             0.00040
 66.2082             0.00048             0.00029
 66.2708             0.00048             0.00019
 66.3335             0.00047             0.00009
 66.3961             0.00046             0.00000
 66.4587             0.00045            -0.00007
 66.5214             0.00045            -0.00014
 66.5840             0.00045            -0.00019
 66.6466             0.00045            -0.00023
 66.7093             0.00045            -0.00027
 66.7719             0.00046            -0.00031
 66.8346             0.00046            -0.00034
 66.8972             0.00047            -0.00037
 66.9598             0.00049            -0.00040
 67.0225             0.00050            -0.00042
 67.0851             0.00051            -0.00043
 67.1477             0.00053            -0.00044
 67.2104             0.00054            -0.00044
 67.2730             0.00055            -0.00045
 67.3357             0.00056            -0.00046
 67.3983             0.00057            -0.00047
 67.4609             0.00057            -0.00047
 67.5236             0.00057            -0.00047
 67.5862             0.00057            -0.00047
 67.6488             0.00057            -0.00046
 67.7115             0.00056            -0.00046
 67.7741             0.00056            -0.00046
 67.8368             0.00056            -0.00045
 67.8994             0.00056            -0.00046
 67.9620             0.00056            -0.00045
 68.0247             0.00056            -0.00045
 68.0873             0.00056            -0.00044
 68.1500             0.00056            -0.00043
 68.2126             0.00056            -0.00042
 68.2752             0.00055            -0.00042
 68.3379             0.00055            -0.00042
 68.4005             0.00055            -0.00041
 68.4631             0.00054            -0.00041
 68.5258             0.00054            -0.00040
 68.5884             0.00054            -0.00039
 68.6511             0.00054            -0.00038
 68.7137             0.00054            -0.00037
 68.7763             0.00054            -0.00036
 68.8390             0.00054            -0.00036
 68.9016             0.00055            -0.00036
 68.9642             0.00056            -0.00035
 69.0269             0.00057            -0.00034
 69.0895             0.00058            -0.00033
 69.1522             0.00059            -0.00032
 69.2148             0.00060            -0.00031
 69.2774             0.00061            -0.00030
 69.3401             0.00061            -0.00029
 69.4027             0.00062            -0.00028
 69.4653             0.00062            -0.00028
 69.5280             0.00062            -0.00027
 69.5906             0.00061            -0.00025
 69.6533             0.00061            -0.00024
 69.7159             0.00060            -0.00023
 69.7785             0.00060            -0.00021
 69.8412             0.00059            -0.00021
 69.9038             0.00059            -0.00020
 69.9664             0.00059            -0.00019
 70.0291             0.00059            -0.00018
 70.0917             0.00059            -0.00017
 70.1544             0.00058            -0.00015
 70.2170             0.00057            -0.00014
 70.2796             0.00055            -0.00012
 70.3423             0.00053            -0.00011
 70.4049             0.00051            -0.00010
 70.4676             0.00048            -0.00010
 70.5302             0.00046            -0.00008
 70.5928             0.00043            -0.00007
 70.6555             0.00039            -0.00006
 70.7181             0.00036            -0.00004
 70.7807             0.00033            -0.00003
 70.8434             0.00030            -0.00002
 70.9060             0.00027            -0.00001
 70.9687             0.00024            -0.00000
 71.0313             0.00022             0.00001
 71.0939             0.00019             0.00002
 71.1566             0.00017             0.00004
 71.2192             0.00015             0.00005
 71.2818             0.00013             0.00006
 71.3445             0.00011             0.00007
 71.4071             0.00010             0.00008
 71.4698             0.00008             0.00009
 71.5324             0.00007             0.00010
 71.5950             0.00006             0.00011
 71.6577             0.00005             0.00012
 71.7203             0.00004             0.00013
 71.7829             0.00003             0.00014
 71.8456             0.00003             0.00015
 71.9082             0.00002             0.00016
 71.9709             0.00002             0.00016
 72.0335             0.00001             0.00017
 72.0961             0.00001             0.00018
