#Distance(A)    Macroscopic-Average    Planar-Average
  8.0803            -0.00254            -0.00083
  8.1429            -0.00237            -0.00020
  8.2056            -0.00221             0.00008
  8.2682            -0.00205            -0.00003
  8.3308            -0.00188            -0.00042
  8.3935            -0.00172            -0.00091
  8.4561            -0.00156            -0.00132
  8.5187            -0.00140            -0.00148
  8.5814            -0.00125            -0.00134
  8.6440            -0.00110            -0.00094
  8.7067            -0.00095            -0.00040
  8.7693            -0.00082             0.00016
  8.8319            -0.00069             0.00062
  8.8946            -0.00057             0.00093
  8.9572            -0.00047             0.00107
  9.0198            -0.00039             0.00105
  9.0825            -0.00033             0.00092
  9.1451            -0.00030             0.00070
  9.2078            -0.00030             0.00043
  9.2704            -0.00030             0.00014
  9.3330            -0.00032            -0.00016
  9.3957            -0.00033            -0.00045
  9.4583            -0.00032            -0.00073
  9.5209            -0.00030            -0.00097
  9.5836            -0.00026            -0.00116
  9.6462            -0.00022            -0.00127
  9.7089            -0.00017            -0.00129
  9.7715            -0.00013            -0.00120
  9.8341            -0.00009            -0.00100
  9.8968            -0.00006            -0.00071
  9.9594            -0.00004            -0.00038
 10.0221            -0.00001            -0.00007
 10.0847             0.00001             0.00013
 10.1473             0.00004             0.00017
 10.2100             0.00006             0.00005
 10.2726             0.00009            -0.00020
 10.3352             0.00011            -0.00048
 10.3979             0.00013            -0.00069
 10.4605             0.00015            -0.00073
 10.5232             0.00017            -0.00059
 10.5858             0.00018            -0.00027
 10.6484             0.00018             0.00015
 10.7111             0.00018             0.00060
 10.7737             0.00018             0.00102
 10.8363             0.00017             0.00136
 10.8990             0.00016             0.00160
 10.9616             0.00015             0.00176
 11.0243             0.00014             0.00183
 11.0869             0.00013             0.00182
 11.1495             0.00012             0.00173
 11.2122             0.00012             0.00155
 11.2748             0.00011             0.00129
 11.3374             0.00011             0.00097
 11.4001             0.00011             0.00058
 11.4627             0.00012             0.00016
 11.5254             0.00013            -0.00026
 11.5880             0.00015            -0.00066
 11.6506             0.00017            -0.00101
 11.7133             0.00019            -0.00127
 11.7759             0.00020            -0.00143
 11.8385             0.00021            -0.00145
 11.9012             0.00021            -0.00132
 11.9638             0.00020            -0.00106
 12.0265             0.00018            -0.00071
 12.0891             0.00015            -0.00037
 12.1517             0.00011            -0.00012
 12.2144             0.00006            -0.00002
 12.2770             0.00000            -0.00008
 12.3397            -0.00006            -0.00023
 12.4023            -0.00012            -0.00038
 12.4649            -0.00018            -0.00043
 12.5276            -0.00023            -0.00033
 12.5902            -0.00027            -0.00007
 12.6528            -0.00030             0.00031
 12.7155            -0.00031             0.00072
 12.7781            -0.00032             0.00108
 12.8408            -0.00031             0.00132
 12.9034            -0.00028             0.00141
 12.9660            -0.00026             0.00134
 13.0287            -0.00023             0.00114
 13.0913            -0.00020             0.00083
 13.1539            -0.00018             0.00045
 13.2166            -0.00017             0.00005
 13.2792            -0.00017            -0.00035
 13.3419            -0.00017            -0.00072
 13.4045            -0.00018            -0.00104
 13.4671            -0.00017            -0.00130
 13.5298            -0.00017            -0.00149
 13.5924            -0.00016            -0.00160
 13.6550            -0.00015            -0.00162
 13.7177            -0.00014            -0.00155
 13.7803            -0.00014            -0.00137
 13.8430            -0.00013            -0.00111
 13.9056            -0.00012            -0.00078
 13.9682            -0.00012            -0.00042
 14.0309            -0.00011            -0.00010
 14.0935            -0.00010             0.00014
 14.1561            -0.00008             0.00024
 14.2188            -0.00005             0.00020
 14.2814            -0.00002             0.00006
 14.3441             0.00000            -0.00013
 14.4067             0.00003            -0.00029
 14.4693             0.00006            -0.00035
 14.5320             0.00008            -0.00027
 14.5946             0.00009            -0.00006
 14.6573             0.00010             0.00025
 14.7199             0.00011             0.00061
 14.7825             0.00011             0.00096
 14.8452             0.00011             0.00126
 14.9078             0.00011             0.00148
 14.9704             0.00010             0.00162
 15.0331             0.00010             0.00166
 15.0957             0.00010             0.00160
 15.1584             0.00009             0.00146
 15.2210             0.00008             0.00124
 15.2836             0.00007             0.00094
 15.3463             0.00007             0.00059
 15.4089             0.00006             0.00020
 15.4715             0.00007            -0.00021
 15.5342             0.00008            -0.00061
 15.5968             0.00010            -0.00096
 15.6595             0.00013            -0.00126
 15.7221             0.00016            -0.00145
 15.7847             0.00018            -0.00151
 15.8474             0.00019            -0.00143
 15.9100             0.00020            -0.00120
 15.9726             0.00019            -0.00088
 16.0353             0.00017            -0.00052
 16.0979             0.00014            -0.00023
 16.1606             0.00009            -0.00005
 16.2232             0.00004            -0.00002
 16.2858            -0.00001            -0.00008
 16.3485            -0.00007            -0.00017
 16.4111            -0.00013            -0.00021
 16.4737            -0.00018            -0.00012
 16.5364            -0.00022             0.00010
 16.5990            -0.00025             0.00042
 16.6617            -0.00027             0.00078
 16.7243            -0.00027             0.00111
 16.7869            -0.00026             0.00134
 16.8496            -0.00024             0.00145
 16.9122            -0.00022             0.00141
 16.9749            -0.00018             0.00123
 17.0375            -0.00016             0.00094
 17.1001            -0.00013             0.00058
 17.1628            -0.00012             0.00018
 17.2254            -0.00011            -0.00022
 17.2880            -0.00011            -0.00061
 17.3507            -0.00011            -0.00095
 17.4133            -0.00012            -0.00123
 17.4760            -0.00012            -0.00144
 17.5386            -0.00011            -0.00157
 17.6012            -0.00011            -0.00162
 17.6639            -0.00010            -0.00157
 17.7265            -0.00010            -0.00143
 17.7891            -0.00009            -0.00119
 17.8518            -0.00008            -0.00087
 17.9144            -0.00008            -0.00052
 17.9771            -0.00007            -0.00018
 18.0397            -0.00005             0.00009
 18.1023            -0.00003             0.00024
 18.1650            -0.00001             0.00026
 18.2276             0.00002             0.00015
 18.2902             0.00005            -0.00001
 18.3529             0.00007            -0.00017
 18.4155             0.00010            -0.00025
 18.4782             0.00012            -0.00020
 18.5408             0.00014            -0.00002
 18.6034             0.00015             0.00027
 18.6661             0.00016             0.00062
 18.7287             0.00016             0.00098
 18.7913             0.00016             0.00130
 18.8540             0.00016             0.00154
 18.9166             0.00016             0.00170
 18.9793             0.00016             0.00175
 19.0419             0.00015             0.00171
 19.1045             0.00015             0.00158
 19.1672             0.00014             0.00135
 19.2298             0.00013             0.00106
 19.2924             0.00012             0.00071
 19.3551             0.00012             0.00031
 19.4177             0.00012            -0.00010
 19.4804             0.00012            -0.00050
 19.5430             0.00014            -0.00088
 19.6056             0.00016            -0.00119
 19.6683             0.00018            -0.00141
 19.7309             0.00020            -0.00150
 19.7936             0.00021            -0.00143
 19.8562             0.00022            -0.00122
 19.9188             0.00021            -0.00090
 19.9815             0.00018            -0.00055
 20.0441             0.00015            -0.00023
 20.1067             0.00011            -0.00004
 20.1694             0.00005             0.00001
 20.2320            -0.00000            -0.00006
 20.2947            -0.00006            -0.00017
 20.3573            -0.00012            -0.00024
 20.4199            -0.00017            -0.00019
 20.4826            -0.00022            -0.00001
 20.5452            -0.00025             0.00029
 20.6078            -0.00027             0.00065
 20.6705            -0.00028             0.00100
 20.7331            -0.00027             0.00126
 20.7958            -0.00025             0.00139
 20.8584            -0.00023             0.00139
 20.9210            -0.00020             0.00124
 20.9837            -0.00017             0.00098
 21.0463            -0.00014             0.00063
 21.1089            -0.00013             0.00024
 21.1716            -0.00012            -0.00016
 21.2342            -0.00012            -0.00054
 21.2969            -0.00013            -0.00088
 21.3595            -0.00013            -0.00117
 21.4221            -0.00013            -0.00139
 21.4848            -0.00012            -0.00153
 21.5474            -0.00012            -0.00159
 21.6100            -0.00011            -0.00156
 21.6727            -0.00010            -0.00143
 21.7353            -0.00009            -0.00121
 21.7980            -0.00009            -0.00090
 21.8606            -0.00008            -0.00055
 21.9232            -0.00007            -0.00021
 21.9859            -0.00005             0.00006
 22.0485            -0.00004             0.00023
 22.1112            -0.00001             0.00025
 22.1738             0.00001             0.00016
 22.2364             0.00004            -0.00001
 22.2991             0.00007            -0.00017
 22.3617             0.00009            -0.00026
 22.4243             0.00012            -0.00023
 22.4870             0.00013            -0.00006
 22.5496             0.00014             0.00021
 22.6123             0.00015             0.00056
 22.6749             0.00015             0.00092
 22.7375             0.00015             0.00125
 22.8002             0.00015             0.00150
 22.8628             0.00016             0.00167
 22.9254             0.00016             0.00174
 22.9881             0.00016             0.00171
 23.0507             0.00015             0.00158
 23.1134             0.00015             0.00137
 23.1760             0.00014             0.00109
 23.2386             0.00013             0.00075
 23.3013             0.00012             0.00036
 23.3639             0.00012            -0.00004
 23.4265             0.00012            -0.00045
 23.4892             0.00014            -0.00082
 23.5518             0.00016            -0.00114
 23.6145             0.00018            -0.00136
 23.6771             0.00020            -0.00146
 23.7397             0.00022            -0.00141
 23.8024             0.00022            -0.00121
 23.8650             0.00022            -0.00090
 23.9276             0.00020            -0.00054
 23.9903             0.00016            -0.00023
 24.0529             0.00012            -0.00003
 24.1156             0.00007             0.00002
 24.1782             0.00001            -0.00005
 24.2408            -0.00005            -0.00017
 24.3035            -0.00011            -0.00026
 24.3661            -0.00016            -0.00023
 24.4288            -0.00021            -0.00006
 24.4914            -0.00024             0.00024
 24.5540            -0.00027             0.00061
 24.6167            -0.00028             0.00098
 24.6793            -0.00027             0.00126
 24.7419            -0.00026             0.00142
 24.8046            -0.00023             0.00142
 24.8672            -0.00020             0.00128
 24.9299            -0.00017             0.00102
 24.9925            -0.00015             0.00067
 25.0551            -0.00013             0.00027
 25.1178            -0.00013            -0.00014
 25.1804            -0.00012            -0.00053
 25.2430            -0.00013            -0.00089
 25.3057            -0.00013            -0.00118
 25.3683            -0.00013            -0.00142
 25.4310            -0.00012            -0.00157
 25.4936            -0.00011            -0.00164
 25.5562            -0.00011            -0.00161
 25.6189            -0.00010            -0.00148
 25.6815            -0.00009            -0.00125
 25.7441            -0.00008            -0.00094
 25.8068            -0.00007            -0.00057
 25.8694            -0.00006            -0.00021
 25.9321            -0.00005             0.00008
 25.9947            -0.00003             0.00026
 26.0573            -0.00001             0.00030
 26.1200             0.00002             0.00021
 26.1826             0.00004             0.00004
 26.2452             0.00007            -0.00013
 26.3079             0.00010            -0.00023
 26.3705             0.00012            -0.00022
 26.4332             0.00013            -0.00006
 26.4958             0.00015             0.00021
 26.5584             0.00015             0.00056
 26.6211             0.00016             0.00092
 26.6837             0.00016             0.00125
 26.7464             0.00016             0.00152
 26.8090             0.00016             0.00169
 26.8716             0.00016             0.00176
 26.9343             0.00017             0.00172
 26.9969             0.00017             0.00160
 27.0595             0.00017             0.00139
 27.1222             0.00016             0.00110
 27.1848             0.00015             0.00075
 27.2475             0.00015             0.00036
 27.3101             0.00015            -0.00006
 27.3727             0.00016            -0.00047
 27.4354             0.00017            -0.00086
 27.4980             0.00019            -0.00118
 27.5606             0.00021            -0.00140
 27.6233             0.00023            -0.00150
 27.6859             0.00025            -0.00144
 27.7486             0.00025            -0.00122
 27.8112             0.00024            -0.00087
 27.8738             0.00022            -0.00048
 27.9365             0.00019            -0.00012
 27.9991             0.00015             0.00012
 28.0617             0.00009             0.00020
 28.1244             0.00003             0.00014
 28.1870            -0.00003             0.00001
 28.2497            -0.00009            -0.00011
 28.3123            -0.00014            -0.00012
 28.3749            -0.00019             0.00001
 28.4376            -0.00023             0.00027
 28.5002            -0.00025             0.00061
 28.5628            -0.00026             0.00095
 28.6255            -0.00026             0.00122
 28.6881            -0.00025             0.00138
 28.7508            -0.00022             0.00139
 28.8134            -0.00020             0.00125
 28.8760            -0.00017             0.00099
 28.9387            -0.00015             0.00065
 29.0013            -0.00014             0.00025
 29.0640            -0.00013            -0.00016
 29.1266            -0.00014            -0.00055
 29.1892            -0.00015            -0.00091
 29.2519            -0.00016            -0.00122
 29.3145            -0.00016            -0.00146
 29.3771            -0.00016            -0.00162
 29.4398            -0.00016            -0.00170
 29.5024            -0.00015            -0.00168
 29.5651            -0.00015            -0.00156
 29.6277            -0.00014            -0.00134
 29.6903            -0.00013            -0.00103
 29.7530            -0.00013            -0.00067
 29.8156            -0.00012            -0.00030
 29.8782            -0.00010             0.00001
 29.9409            -0.00008             0.00021
 30.0035            -0.00006             0.00028
 30.0662            -0.00003             0.00020
 30.1288            -0.00000             0.00004
 30.1914             0.00003            -0.00015
 30.2541             0.00005            -0.00028
 30.3167             0.00008            -0.00029
 30.3793             0.00010            -0.00016
 30.4420             0.00011             0.00010
 30.5046             0.00012             0.00044
 30.5673             0.00013             0.00081
 30.6299             0.00013             0.00117
 30.6925             0.00013             0.00145
 30.7552             0.00014             0.00165
 30.8178             0.00014             0.00174
 30.8804             0.00015             0.00172
 30.9431             0.00015             0.00161
 31.0057             0.00015             0.00142
 31.0684             0.00015             0.00114
 31.1310             0.00014             0.00081
 31.1936             0.00014             0.00042
 31.2563             0.00014             0.00000
 31.3189             0.00015            -0.00042
 31.3815             0.00017            -0.00081
 31.4442             0.00019            -0.00114
 31.5068             0.00022            -0.00138
 31.5695             0.00025            -0.00148
 31.6321             0.00027            -0.00143
 31.6947             0.00028            -0.00123
 31.7574             0.00028            -0.00090
 31.8200             0.00026            -0.00051
 31.8827             0.00023            -0.00015
 31.9453             0.00019             0.00010
 32.0079             0.00014             0.00019
 32.0706             0.00008             0.00014
 32.1332             0.00002             0.00002
 32.1958            -0.00004            -0.00009
 32.2585            -0.00010            -0.00010
 32.3211            -0.00015             0.00004
 32.3838            -0.00019             0.00031
 32.4464            -0.00022             0.00067
 32.5090            -0.00023             0.00104
 32.5717            -0.00024             0.00134
 32.6343            -0.00023             0.00151
 32.6969            -0.00020             0.00152
 32.7596            -0.00018             0.00139
 32.8222            -0.00015             0.00112
 32.8849            -0.00013             0.00077
 32.9475            -0.00012             0.00035
 33.0101            -0.00012            -0.00008
 33.0728            -0.00012            -0.00050
 33.1354            -0.00013            -0.00088
 33.1980            -0.00014            -0.00121
 33.2607            -0.00015            -0.00148
 33.3233            -0.00015            -0.00166
 33.3860            -0.00015            -0.00176
 33.4486            -0.00015            -0.00175
 33.5112            -0.00015            -0.00165
 33.5739            -0.00014            -0.00143
 33.6365            -0.00014            -0.00113
 33.6991            -0.00013            -0.00076
 33.7618            -0.00013            -0.00039
 33.8244            -0.00011            -0.00006
 33.8871            -0.00010             0.00016
 33.9497            -0.00008             0.00025
 34.0123            -0.00005             0.00019
 34.0750            -0.00002             0.00003
 34.1376             0.00001            -0.00016
 34.2003             0.00003            -0.00029
 34.2629             0.00006            -0.00032
 34.3255             0.00008            -0.00020
 34.3882             0.00010             0.00005
 34.4508             0.00011             0.00040
 34.5134             0.00011             0.00079
 34.5761             0.00012             0.00115
 34.6387             0.00012             0.00146
 34.7014             0.00013             0.00167
 34.7640             0.00014             0.00177
 34.8266             0.00014             0.00176
 34.8893             0.00014             0.00166
 34.9519             0.00014             0.00147
 35.0145             0.00014             0.00120
 35.0772             0.00014             0.00086
 35.1398             0.00013             0.00047
 35.2025             0.00013             0.00005
 35.2651             0.00014            -0.00038
 35.3277             0.00016            -0.00079
 35.3904             0.00019            -0.00114
 35.4530             0.00022            -0.00139
 35.5156             0.00025            -0.00151
 35.5783             0.00027            -0.00147
 35.6409             0.00028            -0.00128
 35.7036             0.00028            -0.00096
 35.7662             0.00027            -0.00058
 35.8288             0.00024            -0.00022
 35.8915             0.00020             0.00005
 35.9541             0.00015             0.00017
 36.0167             0.00009             0.00014
 36.0794             0.00002             0.00003
 36.1420            -0.00004            -0.00008
 36.2047            -0.00010            -0.00010
 36.2673            -0.00015             0.00002
 36.3299            -0.00020             0.00029
 36.3926            -0.00023             0.00066
 36.4552            -0.00024             0.00104
 36.5179            -0.00025             0.00136
 36.5805            -0.00024             0.00155
 36.6431            -0.00022             0.00157
 36.7058            -0.00019             0.00144
 36.7684            -0.00016             0.00118
 36.8310            -0.00014             0.00082
 36.8937            -0.00012             0.00040
 36.9563            -0.00012            -0.00005
 37.0190            -0.00012            -0.00048
 37.0816            -0.00012            -0.00088
 37.1442            -0.00013            -0.00123
 37.2069            -0.00014            -0.00150
 37.2695            -0.00014            -0.00170
 37.3321            -0.00014            -0.00181
 37.3948            -0.00014            -0.00181
 37.4574            -0.00013            -0.00171
 37.5201            -0.00013            -0.00149
 37.5827            -0.00013            -0.00118
 37.6453            -0.00013            -0.00080
 37.7080            -0.00012            -0.00041
 37.7706            -0.00011            -0.00005
 37.8332            -0.00010             0.00020
 37.8959            -0.00008             0.00032
 37.9585            -0.00005             0.00028
 38.0212            -0.00002             0.00013
 38.0838             0.00001            -0.00006
 38.1464             0.00003            -0.00022
 38.2091             0.00006            -0.00028
 38.2717             0.00008            -0.00020
 38.3343             0.00009             0.00003
 38.3970             0.00010             0.00037
 38.4596             0.00011             0.00076
 38.5223             0.00012             0.00113
 38.5849             0.00012             0.00144
 38.6475             0.00013             0.00166
 38.7102             0.00013             0.00177
 38.7728             0.00014             0.00177
 38.8355             0.00015             0.00167
 38.8981             0.00015             0.00148
 38.9607             0.00015             0.00121
 39.0234             0.00015             0.00087
 39.0860             0.00015             0.00047
 39.1486             0.00015             0.00003
 39.2113             0.00016            -0.00041
 39.2739             0.00018            -0.00083
 39.3366             0.00021            -0.00120
 39.3992             0.00024            -0.00146
 39.4618             0.00027            -0.00158
 39.5245             0.00029            -0.00155
 39.5871             0.00031            -0.00134
 39.6497             0.00031            -0.00100
 39.7124             0.00029            -0.00058
 39.7750             0.00026            -0.00018
 39.8377             0.00022             0.00014
 39.9003             0.00017             0.00031
 39.9629             0.00011             0.00032
 40.0256             0.00004             0.00022
 40.0882            -0.00002             0.00009
 40.1508            -0.00008             0.00005
 40.2135            -0.00014             0.00014
 40.2761            -0.00018             0.00037
 40.3388            -0.00022             0.00071
 40.4014            -0.00024             0.00108
 40.4640            -0.00024             0.00138
 40.5267            -0.00023             0.00156
 40.5893            -0.00021             0.00158
 40.6519            -0.00019             0.00144
 40.7146            -0.00016             0.00117
 40.7772            -0.00014             0.00081
 40.8399            -0.00012             0.00038
 40.9025            -0.00012            -0.00007
 40.9651            -0.00012            -0.00052
 41.0278            -0.00013            -0.00093
 41.0904            -0.00014            -0.00129
 41.1531            -0.00016            -0.00159
 41.2157            -0.00016            -0.00180
 41.2783            -0.00017            -0.00191
 41.3410            -0.00017            -0.00192
 41.4036            -0.00017            -0.00182
 41.4662            -0.00017            -0.00161
 41.5289            -0.00017            -0.00129
 41.5915            -0.00017            -0.00090
 41.6542            -0.00017            -0.00048
 41.7168            -0.00016            -0.00010
 41.7794            -0.00015             0.00019
 41.8421            -0.00013             0.00033
 41.9047            -0.00010             0.00031
 41.9673            -0.00007             0.00017
 42.0300            -0.00004            -0.00003
 42.0926            -0.00002            -0.00021
 42.1553             0.00001            -0.00030
 42.2179             0.00003            -0.00024
 42.2805             0.00005            -0.00003
 42.3432             0.00006             0.00029
 42.4058             0.00007             0.00067
 42.4684             0.00007             0.00105
 42.5311             0.00008             0.00136
 42.5937             0.00009             0.00159
 42.6564             0.00010             0.00171
 42.7190             0.00011             0.00173
 42.7816             0.00012             0.00164
 42.8443             0.00013             0.00145
 42.9069             0.00013             0.00119
 42.9695             0.00013             0.00085
 43.0322             0.00014             0.00045
 43.0948             0.00014             0.00001
 43.1575             0.00016            -0.00044
 43.2201             0.00018            -0.00088
 43.2827             0.00021            -0.00125
 43.3454             0.00024            -0.00152
 43.4080             0.00028            -0.00165
 43.4706             0.00030            -0.00161
 43.5333             0.00032            -0.00140
 43.5959             0.00032            -0.00103
 43.6586             0.00031            -0.00058
 43.7212             0.00029            -0.00013
 43.7838             0.00025             0.00023
 43.8465             0.00019             0.00044
 43.9091             0.00013             0.00047
 43.9718             0.00007             0.00038
 44.0344             0.00000             0.00025
 44.0970            -0.00006             0.00019
 44.1597            -0.00011             0.00024
 44.2223            -0.00016             0.00045
 44.2849            -0.00019             0.00077
 44.3476            -0.00021             0.00111
 44.4102            -0.00022             0.00141
 44.4729            -0.00021             0.00158
 44.5355            -0.00019             0.00160
 44.5981            -0.00016             0.00147
 44.6608            -0.00014             0.00120
 44.7234            -0.00011             0.00082
 44.7860            -0.00010             0.00039
 44.8487            -0.00010            -0.00007
 44.9113            -0.00011            -0.00052
 44.9740            -0.00012            -0.00094
 45.0366            -0.00014            -0.00131
 45.0992            -0.00015            -0.00162
 45.1619            -0.00017            -0.00184
 45.2245            -0.00018            -0.00196
 45.2871            -0.00018            -0.00198
 45.3498            -0.00018            -0.00188
 45.4124            -0.00018            -0.00167
 45.4751            -0.00019            -0.00135
 45.5377            -0.00018            -0.00096
 45.6003            -0.00018            -0.00054
 45.6630            -0.00017            -0.00015
 45.7256            -0.00016             0.00015
 45.7882            -0.00014             0.00031
 45.8509            -0.00011             0.00031
 45.9135            -0.00008             0.00018
 45.9762            -0.00005            -0.00001
 46.0388            -0.00002            -0.00019
 46.1014             0.00001            -0.00028
 46.1641             0.00004            -0.00023
 46.2267             0.00006            -0.00003
 46.2894             0.00007             0.00029
 46.3520             0.00008             0.00067
 46.4146             0.00009             0.00105
 46.4773             0.00010             0.00138
 46.5399             0.00011             0.00161
 46.6025             0.00012             0.00174
 46.6652             0.00012             0.00176
 46.7278             0.00013             0.00168
 46.7905             0.00013             0.00150
 46.8531             0.00014             0.00125
 46.9157             0.00013             0.00091
 46.9784             0.00013             0.00052
 47.0410             0.00013             0.00009
 47.1036             0.00014            -0.00036
 47.1663             0.00016            -0.00080
 47.2289             0.00019            -0.00118
 47.2916             0.00022            -0.00146
 47.3542             0.00025            -0.00161
 47.4168             0.00028            -0.00159
 47.4795             0.00029            -0.00141
 47.5421             0.00030            -0.00109
 47.6047             0.00029            -0.00068
 47.6674             0.00026            -0.00026
 47.7300             0.00022             0.00008
 47.7927             0.00017             0.00028
 47.8553             0.00012             0.00032
 47.9179             0.00005             0.00024
 47.9806            -0.00001             0.00011
 48.0432            -0.00007             0.00004
 48.1058            -0.00013             0.00010
 48.1685            -0.00018             0.00031
 48.2311            -0.00021             0.00065
 48.2938            -0.00023             0.00103
 48.3564            -0.00023             0.00136
 48.4190            -0.00023             0.00157
 48.4817            -0.00021             0.00162
 48.5443            -0.00018             0.00151
 48.6070            -0.00015             0.00126
 48.6696            -0.00013             0.00090
 48.7322            -0.00011             0.00048
 48.7949            -0.00011             0.00003
 48.8575            -0.00011            -0.00042
 48.9201            -0.00012            -0.00084
 48.9828            -0.00013            -0.00122
 49.0454            -0.00015            -0.00152
 49.1081            -0.00016            -0.00175
 49.1707            -0.00016            -0.00188
 49.2333            -0.00017            -0.00191
 49.2960            -0.00017            -0.00183
 49.3586            -0.00017            -0.00163
 49.4212            -0.00017            -0.00133
 49.4839            -0.00018            -0.00096
 49.5465            -0.00017            -0.00055
 49.6092            -0.00017            -0.00017
 49.6718            -0.00016             0.00012
 49.7344            -0.00014             0.00028
 49.7971            -0.00012             0.00028
 49.8597            -0.00009             0.00016
 49.9223            -0.00007            -0.00004
 49.9850            -0.00004            -0.00023
 50.0476            -0.00001            -0.00033
 50.1103             0.00001            -0.00029
 50.1729             0.00003            -0.00010
 50.2355             0.00004             0.00021
 50.2982             0.00005             0.00058
 50.3608             0.00006             0.00096
 50.4234             0.00006             0.00129
 50.4861             0.00007             0.00153
 50.5487             0.00008             0.00166
 50.6114             0.00010             0.00169
 50.6740             0.00011             0.00162
 50.7366             0.00012             0.00145
 50.7993             0.00013             0.00120
 50.8619             0.00013             0.00087
 50.9246             0.00014             0.00049
 50.9872             0.00015             0.00006
 51.0498             0.00016            -0.00038
 51.1125             0.00018            -0.00081
 51.1751             0.00021            -0.00118
 51.2377             0.00025            -0.00146
 51.3004             0.00028            -0.00160
 51.3630             0.00031            -0.00157
