#Distance(A)    Macroscopic-Average    Planar-Average
  5.8774            -0.00189            -0.00133
  5.9393            -0.00205            -0.00149
  6.0011            -0.00221            -0.00166
  6.0630            -0.00238            -0.00185
  6.1249            -0.00254            -0.00205
  6.1867            -0.00270            -0.00227
  6.2486            -0.00286            -0.00251
  6.3105            -0.00299            -0.00276
  6.3723            -0.00311            -0.00303
  6.4342            -0.00321            -0.00331
  6.4961            -0.00328            -0.00360
  6.5579            -0.00332            -0.00389
  6.6198            -0.00333            -0.00419
  6.6817            -0.00332            -0.00448
  6.7435            -0.00329            -0.00476
  6.8054            -0.00326            -0.00503
  6.8673            -0.00324            -0.00527
  6.9292            -0.00322            -0.00547
  6.9910            -0.00321            -0.00563
  7.0529            -0.00320            -0.00571
  7.1148            -0.00319            -0.00571
  7.1766            -0.00316            -0.00559
  7.2385            -0.00311            -0.00535
  7.3004            -0.00303            -0.00495
  7.3622            -0.00293            -0.00439
  7.4241            -0.00282            -0.00368
  7.4860            -0.00269            -0.00283
  7.5478            -0.00255            -0.00193
  7.6097            -0.00240            -0.00110
  7.6716            -0.00224            -0.00045
  7.7334            -0.00209            -0.00011
  7.7953            -0.00193            -0.00010
  7.8572            -0.00178            -0.00037
  7.9190            -0.00162            -0.00080
  7.9809            -0.00147            -0.00119
  8.0428            -0.00133            -0.00141
  8.1046            -0.00118            -0.00136
  8.1665            -0.00104            -0.00105
  8.2284            -0.00091            -0.00056
  8.2902            -0.00078            -0.00002
  8.3521            -0.00067             0.00046
  8.4140            -0.00056             0.00082
  8.4758            -0.00047             0.00102
  8.5377            -0.00040             0.00108
  8.5996            -0.00035             0.00101
  8.6614            -0.00031             0.00086
  8.7233            -0.00030             0.00064
  8.7852            -0.00029             0.00038
  8.8470            -0.00030             0.00009
  8.9089            -0.00030            -0.00020
  8.9708            -0.00030            -0.00048
  9.0326            -0.00028            -0.00074
  9.0945            -0.00025            -0.00096
  9.1564            -0.00022            -0.00112
  9.2182            -0.00019            -0.00121
  9.2801            -0.00015            -0.00121
  9.3420            -0.00012            -0.00113
  9.4038            -0.00010            -0.00095
  9.4657            -0.00007            -0.00070
  9.5276            -0.00005            -0.00042
  9.5895            -0.00002            -0.00015
  9.6513             0.00000             0.00002
  9.7132             0.00003             0.00007
  9.7751             0.00006            -0.00002
  9.8369             0.00009            -0.00022
  9.8988             0.00012            -0.00045
  9.9607             0.00014            -0.00062
 10.0225             0.00017            -0.00067
 10.0844             0.00018            -0.00055
 10.1463             0.00019            -0.00028
 10.2081             0.00019             0.00010
 10.2700             0.00019             0.00053
 10.3319             0.00018             0.00095
 10.3937             0.00017             0.00132
 10.4556             0.00015             0.00161
 10.5175             0.00014             0.00181
 10.5793             0.00013             0.00191
 10.6412             0.00012             0.00191
 10.7031             0.00011             0.00181
 10.7649             0.00011             0.00163
 10.8268             0.00011             0.00136
 10.8887             0.00012             0.00102
 10.9505             0.00013             0.00063
 11.0124             0.00014             0.00020
 11.0743             0.00016            -0.00025
 11.1361             0.00018            -0.00067
 11.1980             0.00020            -0.00105
 11.2599             0.00022            -0.00134
 11.3217             0.00024            -0.00151
 11.3836             0.00025            -0.00155
 11.4455             0.00025            -0.00142
 11.5073             0.00025            -0.00117
 11.5692             0.00023            -0.00082
 11.6311             0.00020            -0.00045
 11.6929             0.00016            -0.00015
 11.7548             0.00011             0.00003
 11.8167             0.00006             0.00006
 11.8785            -0.00000            -0.00001
 11.9404            -0.00006            -0.00013
 12.0023            -0.00012            -0.00020
 12.0641            -0.00017            -0.00014
 12.1260            -0.00021             0.00007
 12.1879            -0.00024             0.00039
 12.2497            -0.00026             0.00078
 12.3116            -0.00027             0.00113
 12.3735            -0.00026             0.00138
 12.4354            -0.00025             0.00149
 12.4972            -0.00022             0.00144
 12.5591            -0.00020             0.00126
 12.6210            -0.00017             0.00097
 12.6828            -0.00015             0.00060
 12.7447            -0.00014             0.00020
 12.8066            -0.00014            -0.00021
 12.8684            -0.00014            -0.00061
 12.9303            -0.00014            -0.00096
 12.9922            -0.00015            -0.00126
 13.0540            -0.00015            -0.00149
 13.1159            -0.00015            -0.00164
 13.1778            -0.00015            -0.00171
 13.2396            -0.00015            -0.00168
 13.3015            -0.00015            -0.00156
 13.3634            -0.00015            -0.00133
 13.4252            -0.00015            -0.00103
 13.4871            -0.00014            -0.00067
 13.5490            -0.00013            -0.00030
 13.6108            -0.00012             0.00000
 13.6727            -0.00010             0.00021
 13.7346            -0.00007             0.00027
 13.7964            -0.00004             0.00020
 13.8583            -0.00001             0.00003
 13.9202             0.00003            -0.00016
 13.9820             0.00006            -0.00029
 14.0439             0.00009            -0.00031
 14.1058             0.00012            -0.00019
 14.1676             0.00014             0.00006
 14.2295             0.00015             0.00040
 14.2914             0.00015             0.00078
 14.3532             0.00015             0.00114
 14.4151             0.00015             0.00143
 14.4770             0.00015             0.00164
 14.5388             0.00015             0.00175
 14.6007             0.00015             0.00176
 14.6626             0.00014             0.00167
 14.7244             0.00014             0.00150
 14.7863             0.00014             0.00125
 14.8482             0.00013             0.00093
 14.9100             0.00013             0.00056
 14.9719             0.00013             0.00015
 15.0338             0.00014            -0.00028
 15.0957             0.00015            -0.00069
 15.1575             0.00017            -0.00105
 15.2194             0.00019            -0.00133
 15.2813             0.00022            -0.00149
 15.3431             0.00024            -0.00151
 15.4050             0.00025            -0.00138
 15.4669             0.00025            -0.00111
 15.5287             0.00024            -0.00075
 15.5906             0.00021            -0.00038
 15.6525             0.00018            -0.00008
 15.7143             0.00013             0.00010
 15.7762             0.00008             0.00013
 15.8381             0.00002             0.00005
 15.8999            -0.00004            -0.00007
 15.9618            -0.00010            -0.00013
 16.0237            -0.00015            -0.00007
 16.0855            -0.00019             0.00014
 16.1474            -0.00022             0.00046
 16.2093            -0.00024             0.00084
 16.2711            -0.00025             0.00118
 16.3330            -0.00025             0.00141
 16.3949            -0.00023             0.00151
 16.4567            -0.00021             0.00145
 16.5186            -0.00019             0.00126
 16.5805            -0.00016             0.00095
 16.6423            -0.00014             0.00058
 16.7042            -0.00013             0.00017
 16.7661            -0.00013            -0.00025
 16.8279            -0.00013            -0.00066
 16.8898            -0.00014            -0.00102
 16.9517            -0.00014            -0.00132
 17.0135            -0.00015            -0.00155
 17.0754            -0.00015            -0.00170
 17.1373            -0.00015            -0.00176
 17.1991            -0.00015            -0.00172
 17.2610            -0.00016            -0.00159
 17.3229            -0.00016            -0.00135
 17.3847            -0.00016            -0.00104
 17.4466            -0.00015            -0.00067
 17.5085            -0.00014            -0.00030
 17.5703            -0.00013             0.00002
 17.6322            -0.00011             0.00023
 17.6941            -0.00008             0.00030
 17.7560            -0.00005             0.00023
 17.8178            -0.00002             0.00007
 17.8797             0.00002            -0.00012
 17.9416             0.00005            -0.00026
 18.0034             0.00008            -0.00028
 18.0653             0.00011            -0.00017
 18.1272             0.00013             0.00008
 18.1890             0.00014             0.00042
 18.2509             0.00015             0.00079
 18.3128             0.00015             0.00114
 18.3746             0.00015             0.00142
 18.4365             0.00015             0.00162
 18.4984             0.00015             0.00172
 18.5602             0.00015             0.00173
 18.6221             0.00014             0.00164
 18.6840             0.00014             0.00146
 18.7458             0.00014             0.00120
 18.8077             0.00013             0.00088
 18.8696             0.00013             0.00051
 18.9314             0.00013             0.00010
 18.9933             0.00013            -0.00032
 19.0552             0.00015            -0.00072
 19.1170             0.00017            -0.00107
 19.1789             0.00019            -0.00134
 19.2408             0.00021            -0.00149
 19.3026             0.00023            -0.00150
 19.3645             0.00024            -0.00135
 19.4264             0.00025            -0.00107
 19.4882             0.00023            -0.00071
 19.5501             0.00021            -0.00034
 19.6120             0.00017            -0.00004
 19.6738             0.00013             0.00012
 19.7357             0.00007             0.00014
 19.7976             0.00002             0.00005
 19.8594            -0.00004            -0.00006
 19.9213            -0.00010            -0.00012
 19.9832            -0.00015            -0.00005
 20.0450            -0.00019             0.00017
 20.1069            -0.00022             0.00050
 20.1688            -0.00024             0.00087
 20.2306            -0.00024             0.00120
 20.2925            -0.00024             0.00142
 20.3544            -0.00022             0.00150
 20.4162            -0.00020             0.00143
 20.4781            -0.00018             0.00123
 20.5400            -0.00016             0.00092
 20.6019            -0.00014             0.00054
 20.6637            -0.00013             0.00013
 20.7256            -0.00013            -0.00029
 20.7875            -0.00013            -0.00068
 20.8493            -0.00013            -0.00104
 20.9112            -0.00014            -0.00133
 20.9731            -0.00015            -0.00155
 21.0349            -0.00015            -0.00169
 21.0968            -0.00015            -0.00174
 21.1587            -0.00015            -0.00170
 21.2205            -0.00015            -0.00156
 21.2824            -0.00016            -0.00132
 21.3443            -0.00016            -0.00100
 21.4061            -0.00015            -0.00064
 21.4680            -0.00014            -0.00027
 21.5299            -0.00013             0.00003
 21.5917            -0.00011             0.00023
 21.6536            -0.00008             0.00029
 21.7155            -0.00005             0.00021
 21.7773            -0.00001             0.00004
 21.8392             0.00002            -0.00014
 21.9011             0.00005            -0.00027
 21.9629             0.00008            -0.00028
 22.0248             0.00011            -0.00015
 22.0867             0.00013             0.00010
 22.1485             0.00014             0.00044
 22.2104             0.00014             0.00081
 22.2723             0.00015             0.00116
 22.3341             0.00015             0.00144
 22.3960             0.00015             0.00163
 22.4579             0.00014             0.00172
 22.5197             0.00014             0.00172
 22.5816             0.00014             0.00162
 22.6435             0.00014             0.00143
 22.7053             0.00013             0.00117
 22.7672             0.00013             0.00085
 22.8291             0.00012             0.00047
 22.8909             0.00012             0.00006
 22.9528             0.00013            -0.00035
 23.0147             0.00014            -0.00075
 23.0765             0.00016            -0.00109
 23.1384             0.00019            -0.00135
 23.2003             0.00021            -0.00149
 23.2622             0.00023            -0.00148
 23.3240             0.00024            -0.00133
 23.3859             0.00024            -0.00104
 23.4478             0.00023            -0.00068
 23.5096             0.00020            -0.00032
 23.5715             0.00017            -0.00004
 23.6334             0.00012             0.00011
 23.6952             0.00007             0.00011
 23.7571             0.00001             0.00002
 23.8190            -0.00005            -0.00009
 23.8808            -0.00010            -0.00013
 23.9427            -0.00015            -0.00004
 24.0046            -0.00019             0.00019
 24.0664            -0.00022             0.00052
 24.1283            -0.00024             0.00090
 24.1902            -0.00024             0.00122
 24.2520            -0.00024             0.00144
 24.3139            -0.00022             0.00151
 24.3758            -0.00020             0.00143
 24.4376            -0.00017             0.00121
 24.4995            -0.00015             0.00090
 24.5614            -0.00014             0.00052
 24.6232            -0.00013             0.00011
 24.6851            -0.00012            -0.00031
 24.7470            -0.00013            -0.00070
 24.8088            -0.00013            -0.00105
 24.8707            -0.00014            -0.00134
 24.9326            -0.00014            -0.00155
 24.9944            -0.00015            -0.00168
 25.0563            -0.00015            -0.00173
 25.1182            -0.00015            -0.00168
 25.1800            -0.00015            -0.00153
 25.2419            -0.00015            -0.00128
 25.3038            -0.00015            -0.00096
 25.3656            -0.00015            -0.00060
 25.4275            -0.00014            -0.00024
 25.4894            -0.00012             0.00005
 25.5512            -0.00010             0.00023
 25.6131            -0.00008             0.00027
 25.6750            -0.00004             0.00018
 25.7368            -0.00001             0.00001
 25.7987             0.00003            -0.00017
 25.8606             0.00006            -0.00029
 25.9225             0.00009            -0.00028
 25.9843             0.00011            -0.00014
 26.0462             0.00013             0.00013
 26.1081             0.00014             0.00047
 26.1699             0.00014             0.00084
 26.2318             0.00015             0.00119
 26.2937             0.00015             0.00146
 26.3555             0.00014             0.00164
 26.4174             0.00014             0.00173
 26.4793             0.00014             0.00171
 26.5411             0.00014             0.00160
 26.6030             0.00014             0.00141
 26.6649             0.00013             0.00115
 26.7267             0.00013             0.00082
 26.7886             0.00012             0.00044
 26.8505             0.00012             0.00003
 26.9123             0.00013            -0.00038
 26.9742             0.00014            -0.00078
 27.0361             0.00017            -0.00111
 27.0979             0.00019            -0.00136
 27.1598             0.00021            -0.00149
 27.2217             0.00023            -0.00146
 27.2835             0.00024            -0.00129
 27.3454             0.00024            -0.00100
 27.4073             0.00023            -0.00064
 27.4691             0.00020            -0.00029
 27.5310             0.00016            -0.00002
 27.5929             0.00012             0.00010
 27.6547             0.00006             0.00010
 27.7166             0.00001            -0.00000
 27.7785            -0.00005            -0.00011
 27.8403            -0.00010            -0.00014
 27.9022            -0.00015            -0.00003
 27.9641            -0.00019             0.00022
 28.0259            -0.00022             0.00056
 28.0878            -0.00024             0.00093
 28.1497            -0.00024             0.00125
 28.2115            -0.00023             0.00145
 28.2734            -0.00022             0.00151
 28.3353            -0.00020             0.00141
 28.3971            -0.00017             0.00119
 28.4590            -0.00015             0.00087
 28.5209            -0.00013             0.00048
 28.5827            -0.00013             0.00007
 28.6446            -0.00012            -0.00034
 28.7065            -0.00013            -0.00073
 28.7684            -0.00013            -0.00107
 28.8302            -0.00014            -0.00135
 28.8921            -0.00014            -0.00156
 28.9540            -0.00015            -0.00169
 29.0158            -0.00015            -0.00172
 29.0777            -0.00015            -0.00166
 29.1396            -0.00015            -0.00150
 29.2014            -0.00015            -0.00125
 29.2633            -0.00015            -0.00092
 29.3252            -0.00015            -0.00056
 29.3870            -0.00014            -0.00021
 29.4489            -0.00012             0.00007
 29.5108            -0.00010             0.00024
 29.5726            -0.00007             0.00026
 29.6345            -0.00004             0.00016
 29.6964            -0.00001            -0.00002
 29.7582             0.00003            -0.00020
 29.8201             0.00006            -0.00030
 29.8820             0.00009            -0.00028
 29.9438             0.00011            -0.00013
 30.0057             0.00012             0.00015
 30.0676             0.00013             0.00050
 30.1294             0.00014             0.00087
 30.1913             0.00014             0.00121
 30.2532             0.00014             0.00147
 30.3150             0.00014             0.00165
 30.3769             0.00014             0.00172
 30.4388             0.00014             0.00170
 30.5006             0.00013             0.00158
 30.5625             0.00013             0.00138
 30.6244             0.00013             0.00111
 30.6862             0.00012             0.00078
 30.7481             0.00012             0.00040
 30.8100             0.00012            -0.00001
 30.8718             0.00013            -0.00043
 30.9337             0.00015            -0.00082
 30.9956             0.00017            -0.00115
 31.0574             0.00019            -0.00138
 31.1193             0.00022            -0.00149
 31.1812             0.00023            -0.00146
 31.2430             0.00024            -0.00127
 31.3049             0.00024            -0.00096
 31.3668             0.00022            -0.00060
 31.4287             0.00020            -0.00025
 31.4905             0.00016             0.00001
 31.5524             0.00011             0.00013
 31.6143             0.00006             0.00011
 31.6761             0.00000             0.00000
 31.7380            -0.00006            -0.00010
 31.7999            -0.00011            -0.00012
 31.8617            -0.00016            -0.00001
 31.9236            -0.00020             0.00025
 31.9855            -0.00022             0.00060
 32.0473            -0.00024             0.00096
 32.1092            -0.00024             0.00127
 32.1711            -0.00023             0.00145
 32.2329            -0.00021             0.00149
 32.2948            -0.00019             0.00138
 32.3567            -0.00017             0.00115
 32.4185            -0.00015             0.00082
 32.4804            -0.00013             0.00043
 32.5423            -0.00012             0.00002
 32.6041            -0.00012            -0.00039
 32.6660            -0.00012            -0.00077
 32.7279            -0.00013            -0.00111
 32.7897            -0.00013            -0.00138
 32.8516            -0.00013            -0.00158
 32.9135            -0.00014            -0.00169
 32.9753            -0.00014            -0.00172
 33.0372            -0.00014            -0.00165
 33.0991            -0.00014            -0.00148
 33.1609            -0.00014            -0.00122
 33.2228            -0.00014            -0.00088
 33.2847            -0.00014            -0.00052
 33.3465            -0.00012            -0.00016
 33.4084            -0.00011             0.00012
 33.4703            -0.00009             0.00028
 33.5321            -0.00006             0.00030
 33.5940            -0.00003             0.00020
 33.6559             0.00001             0.00002
 33.7177             0.00004            -0.00015
 33.7796             0.00008            -0.00026
 33.8415             0.00010            -0.00024
 33.9033             0.00012            -0.00008
 33.9652             0.00014             0.00020
 34.0271             0.00015             0.00055
 34.0890             0.00015             0.00091
 34.1508             0.00016             0.00124
 34.2127             0.00015             0.00150
 34.2746             0.00015             0.00166
 34.3364             0.00015             0.00173
 34.3983             0.00015             0.00169
 34.4602             0.00015             0.00157
 34.5220             0.00014             0.00136
 34.5839             0.00014             0.00109
 34.6458             0.00013             0.00075
 34.7076             0.00012             0.00036
 34.7695             0.00013            -0.00005
 34.8314             0.00013            -0.00047
 34.8932             0.00015            -0.00085
 34.9551             0.00017            -0.00118
 35.0170             0.00020            -0.00140
 35.0788             0.00022            -0.00150
 35.1407             0.00024            -0.00145
 35.2026             0.00024            -0.00125
 35.2644             0.00024            -0.00094
 35.3263             0.00022            -0.00057
 35.3882             0.00019            -0.00022
 35.4500             0.00016             0.00002
 35.5119             0.00011             0.00013
 35.5738             0.00005             0.00010
 35.6356            -0.00000            -0.00001
 35.6975            -0.00006            -0.00011
 35.7594            -0.00012            -0.00012
 35.8212            -0.00016             0.00001
 35.8831            -0.00020             0.00028
 35.9450            -0.00023             0.00064
 36.0068            -0.00024             0.00100
 36.0687            -0.00024             0.00130
 36.1306            -0.00023             0.00147
 36.1924            -0.00021             0.00149
 36.2543            -0.00019             0.00137
 36.3162            -0.00017             0.00113
 36.3780            -0.00015             0.00079
 36.4399            -0.00013             0.00040
 36.5018            -0.00012            -0.00002
 36.5636            -0.00012            -0.00043
 36.6255            -0.00013            -0.00081
 36.6874            -0.00013            -0.00114
 36.7492            -0.00014            -0.00141
 36.8111            -0.00014            -0.00160
 36.8730            -0.00014            -0.00171
 36.9349            -0.00014            -0.00172
 36.9967            -0.00015            -0.00164
 37.0586            -0.00015            -0.00146
 37.1205            -0.00015            -0.00119
 37.1823            -0.00015            -0.00086
 37.2442            -0.00014            -0.00049
 37.3061            -0.00013            -0.00014
 37.3679            -0.00011             0.00013
 37.4298            -0.00009             0.00027
 37.4917            -0.00006             0.00028
 37.5535            -0.00003             0.00016
 37.6154             0.00001            -0.00002
 37.6773             0.00004            -0.00019
 37.7391             0.00008            -0.00028
 37.8010             0.00010            -0.00024
 37.8629             0.00012            -0.00007
 37.9247             0.00014             0.00023
 37.9866             0.00015             0.00059
 38.0485             0.00015             0.00096
 38.1103             0.00015             0.00128
 38.1722             0.00015             0.00153
 38.2341             0.00015             0.00169
 38.2959             0.00015             0.00174
 38.3578             0.00015             0.00170
 38.4197             0.00015             0.00157
 38.4815             0.00014             0.00135
 38.5434             0.00013             0.00106
 38.6053             0.00013             0.00072
 38.6671             0.00012             0.00032
 38.7290             0.00013            -0.00009
 38.7909             0.00014            -0.00051
 38.8527             0.00015            -0.00089
 38.9146             0.00018            -0.00120
 38.9765             0.00020            -0.00142
 39.0383             0.00022            -0.00150
 39.1002             0.00024            -0.00144
 39.1621             0.00025            -0.00122
 39.2239             0.00024            -0.00090
 39.2858             0.00022            -0.00053
 39.3477             0.00019            -0.00020
 39.4095             0.00015             0.00003
 39.4714             0.00010             0.00012
 39.5333             0.00005             0.00008
 39.5952            -0.00001            -0.00004
 39.6570            -0.00007            -0.00013
 39.7189            -0.00012            -0.00012
 39.7808            -0.00017             0.00003
 39.8426            -0.00020             0.00031
 39.9045            -0.00023             0.00068
 39.9664            -0.00024             0.00104
 40.0282            -0.00024             0.00133
 40.0901            -0.00023             0.00149
 40.1520            -0.00021             0.00150
 40.2138            -0.00019             0.00136
 40.2757            -0.00017             0.00110
 40.3376            -0.00015             0.00076
 40.3994            -0.00013             0.00036
 40.4613            -0.00013            -0.00006
 40.5232            -0.00012            -0.00047
 40.5850            -0.00013            -0.00085
 40.6469            -0.00013            -0.00118
 40.7088            -0.00014            -0.00144
 40.7706            -0.00014            -0.00162
 40.8325            -0.00014            -0.00172
 40.8944            -0.00015            -0.00173
 40.9562            -0.00015            -0.00164
 41.0181            -0.00015            -0.00145
 41.0800            -0.00015            -0.00117
 41.1418            -0.00015            -0.00082
 41.2037            -0.00014            -0.00045
 41.2656            -0.00013            -0.00011
 41.3274            -0.00011             0.00015
 41.3893            -0.00008             0.00028
 41.4512            -0.00005             0.00027
 41.5130            -0.00002             0.00014
 41.5749             0.00001            -0.00005
 41.6368             0.00005            -0.00022
 41.6986             0.00008            -0.00029
 41.7605             0.00011            -0.00024
 41.8224             0.00013            -0.00004
 41.8842             0.00014             0.00027
 41.9461             0.00015             0.00064
 42.0080             0.00015             0.00101
 42.0698             0.00015             0.00133
 42.1317             0.00015             0.00157
 42.1936             0.00015             0.00171
 42.2555             0.00015             0.00176
 42.3173             0.00015             0.00170
 42.3792             0.00015             0.00156
 42.4411             0.00014             0.00134
 42.5029             0.00013             0.00104
 42.5648             0.00013             0.00068
 42.6267             0.00013             0.00028
 42.6885             0.00013            -0.00014
 42.7504             0.00014            -0.00055
 42.8123             0.00016            -0.00093
 42.8741             0.00018            -0.00124
 42.9360             0.00021            -0.00145
 42.9979             0.00023            -0.00152
 43.0597             0.00024            -0.00143
 43.1216             0.00025            -0.00120
 43.1835             0.00024            -0.00087
 43.2453             0.00022            -0.00050
 43.3072             0.00019            -0.00017
 43.3691             0.00015             0.00005
 43.4309             0.00010             0.00012
 43.4928             0.00004             0.00007
 43.5547            -0.00002            -0.00005
 43.6165            -0.00007            -0.00014
 43.6784            -0.00013            -0.00012
 43.7403            -0.00017             0.00005
 43.8021            -0.00021             0.00035
 43.8640            -0.00023             0.00072
 43.9259            -0.00025             0.00108
 43.9877            -0.00025             0.00136
 44.0496            -0.00023             0.00151
 44.1115            -0.00021             0.00151
 44.1733            -0.00019             0.00135
 44.2352            -0.00017             0.00108
 44.2971            -0.00015             0.00073
 44.3589            -0.00013             0.00032
 44.4208            -0.00013            -0.00010
 44.4827            -0.00013            -0.00052
 44.5445            -0.00013            -0.00089
 44.6064            -0.00014            -0.00122
 44.6683            -0.00014            -0.00147
 44.7301            -0.00014            -0.00165
 44.7920            -0.00015            -0.00174
 44.8539            -0.00015            -0.00174
 44.9157            -0.00015            -0.00164
 44.9776            -0.00015            -0.00143
 45.0395            -0.00015            -0.00114
 45.1014            -0.00015            -0.00079
 45.1632            -0.00014            -0.00041
 45.2251            -0.00013            -0.00007
 45.2870            -0.00011             0.00017
 45.3488            -0.00008             0.00029
 45.4107            -0.00005             0.00026
 45.4726            -0.00002             0.00012
 45.5344             0.00002            -0.00007
 45.5963             0.00005            -0.00023
 45.6582             0.00008            -0.00030
 45.7200             0.00011            -0.00022
 45.7819             0.00013            -0.00001
 45.8438             0.00014             0.00031
 45.9056             0.00015             0.00068
 45.9675             0.00015             0.00105
 46.0294             0.00015             0.00136
 46.0912             0.00015             0.00160
 46.1531             0.00015             0.00173
 46.2150             0.00015             0.00176
 46.2768             0.00015             0.00170
 46.3387             0.00014             0.00155
 46.4006             0.00014             0.00131
 46.4624             0.00013             0.00101
 46.5243             0.00013             0.00065
 46.5862             0.00013             0.00024
 46.6480             0.00013            -0.00019
 46.7099             0.00014            -0.00060
 46.7718             0.00016            -0.00098
 46.8336             0.00018            -0.00128
 46.8955             0.00021            -0.00147
 46.9574             0.00023            -0.00153
 47.0192             0.00025            -0.00143
 47.0811             0.00025            -0.00119
 47.1430             0.00024            -0.00084
 47.2048             0.00022            -0.00047
 47.2667             0.00019            -0.00014
 47.3286             0.00015             0.00007
 47.3904             0.00009             0.00013
 47.4523             0.00004             0.00006
 47.5142            -0.00002            -0.00005
 47.5760            -0.00008            -0.00013
 47.6379            -0.00013            -0.00010
 47.6998            -0.00018             0.00008
 47.7617            -0.00021             0.00039
 47.8235            -0.00024             0.00077
 47.8854            -0.00025             0.00113
 47.9473            -0.00025             0.00140
 48.0091            -0.00024             0.00153
 48.0710            -0.00022             0.00151
 48.1329            -0.00019             0.00134
 48.1947            -0.00017             0.00106
 48.2566            -0.00015             0.00069
 48.3185            -0.00013             0.00028
 48.3803            -0.00013            -0.00015
 48.4422            -0.00013            -0.00056
 48.5041            -0.00013            -0.00094
 48.5659            -0.00014            -0.00126
 48.6278            -0.00014            -0.00152
 48.6897            -0.00014            -0.00169
 48.7515            -0.00015            -0.00178
 48.8134            -0.00015            -0.00177
 48.8753            -0.00015            -0.00165
 48.9371            -0.00015            -0.00144
 48.9990            -0.00016            -0.00114
 49.0609            -0.00016            -0.00078
 49.1227            -0.00015            -0.00040
 49.1846            -0.00014            -0.00005
 49.2465            -0.00012             0.00020
 49.3083            -0.00010             0.00032
 49.3702            -0.00007             0.00029
 49.4321            -0.00003             0.00015
 49.4939             0.00000            -0.00004
 49.5558             0.00004            -0.00021
 49.6177             0.00007            -0.00028
 49.6795             0.00010            -0.00021
 49.7414             0.00012            -0.00001
 49.8033             0.00014             0.00030
 49.8651             0.00015             0.00067
 49.9270             0.00015             0.00103
 49.9889             0.00015             0.00134
 50.0507             0.00015             0.00157
 50.1126             0.00015             0.00170
 50.1745             0.00015             0.00172
 50.2363             0.00015             0.00166
 50.2982             0.00015             0.00150
 50.3601             0.00014             0.00127
 50.4220             0.00014             0.00097
 50.4838             0.00013             0.00061
