#Distance(A)    Macroscopic-Average    Planar-Average
  6.7022            -0.00112            -0.00099
  6.7649            -0.00119            -0.00109
  6.8275            -0.00124            -0.00120
  6.8902            -0.00129            -0.00131
  6.9528            -0.00132            -0.00142
  7.0154            -0.00135            -0.00154
  7.0781            -0.00136            -0.00166
  7.1407            -0.00136            -0.00178
  7.2033            -0.00135            -0.00189
  7.2660            -0.00133            -0.00200
  7.3286            -0.00132            -0.00209
  7.3913            -0.00131            -0.00217
  7.4539            -0.00130            -0.00223
  7.5165            -0.00129            -0.00225
  7.5792            -0.00128            -0.00224
  7.6418            -0.00127            -0.00219
  7.7045            -0.00125            -0.00207
  7.7671            -0.00122            -0.00190
  7.8297            -0.00118            -0.00166
  7.8924            -0.00113            -0.00135
  7.9550            -0.00107            -0.00101
  8.0176            -0.00100            -0.00065
  8.0803            -0.00094            -0.00034
  8.1429            -0.00087            -0.00012
  8.2056            -0.00080            -0.00003
  8.2682            -0.00073            -0.00007
  8.3308            -0.00066            -0.00021
  8.3935            -0.00059            -0.00038
  8.4561            -0.00052            -0.00051
  8.5187            -0.00046            -0.00055
  8.5814            -0.00040            -0.00048
  8.6440            -0.00034            -0.00032
  8.7067            -0.00029            -0.00012
  8.7693            -0.00025             0.00009
  8.8319            -0.00021             0.00026
  8.8946            -0.00018             0.00036
  8.9572            -0.00015             0.00041
  9.0198            -0.00014             0.00040
  9.0825            -0.00013             0.00035
  9.1451            -0.00013             0.00028
  9.2078            -0.00013             0.00018
  9.2704            -0.00012             0.00007
  9.3330            -0.00012            -0.00004
  9.3957            -0.00011            -0.00016
  9.4583            -0.00010            -0.00027
  9.5209            -0.00009            -0.00036
  9.5836            -0.00009            -0.00043
  9.6462            -0.00008            -0.00047
  9.7089            -0.00008            -0.00049
  9.7715            -0.00007            -0.00046
  9.8341            -0.00007            -0.00041
  9.8968            -0.00007            -0.00032
  9.9594            -0.00006            -0.00021
 10.0221            -0.00005            -0.00010
 10.0847            -0.00004            -0.00001
 10.1473            -0.00002             0.00002
 10.2100            -0.00001             0.00000
 10.2726             0.00001            -0.00006
 10.3352             0.00003            -0.00015
 10.3979             0.00005            -0.00023
 10.4605             0.00007            -0.00026
 10.5232             0.00008            -0.00024
 10.5858             0.00009            -0.00014
 10.6484             0.00010            -0.00000
 10.7111             0.00010             0.00017
 10.7737             0.00010             0.00034
 10.8363             0.00009             0.00049
 10.8990             0.00008             0.00062
 10.9616             0.00007             0.00071
 11.0243             0.00006             0.00075
 11.0869             0.00005             0.00076
 11.1495             0.00005             0.00072
 11.2122             0.00005             0.00064
 11.2748             0.00005             0.00054
 11.3374             0.00006             0.00041
 11.4001             0.00007             0.00025
 11.4627             0.00008             0.00008
 11.5254             0.00009            -0.00010
 11.5880             0.00009            -0.00027
 11.6506             0.00010            -0.00042
 11.7133             0.00010            -0.00054
 11.7759             0.00010            -0.00060
 11.8385             0.00010            -0.00060
 11.9012             0.00009            -0.00054
 11.9638             0.00009            -0.00042
 12.0265             0.00008            -0.00027
 12.0891             0.00007            -0.00011
 12.1517             0.00006             0.00001
 12.2144             0.00004             0.00008
 12.2770             0.00002             0.00010
 12.3397             0.00000             0.00006
 12.4023            -0.00002             0.00002
 12.4649            -0.00003            -0.00001
 12.5276            -0.00005             0.00001
 12.5902            -0.00006             0.00009
 12.6528            -0.00007             0.00022
 12.7155            -0.00008             0.00035
 12.7781            -0.00008             0.00047
 12.8408            -0.00008             0.00054
 12.9034            -0.00008             0.00055
 12.9660            -0.00007             0.00050
 13.0287            -0.00007             0.00041
 13.0913            -0.00007             0.00028
 13.1539            -0.00007             0.00013
 13.2166            -0.00007            -0.00003
 13.2792            -0.00007            -0.00019
 13.3419            -0.00007            -0.00034
 13.4045            -0.00007            -0.00047
 13.4671            -0.00007            -0.00057
 13.5298            -0.00007            -0.00065
 13.5924            -0.00008            -0.00069
 13.6550            -0.00008            -0.00070
 13.7177            -0.00009            -0.00067
 13.7803            -0.00010            -0.00059
 13.8430            -0.00010            -0.00048
 13.9056            -0.00010            -0.00034
 13.9682            -0.00010            -0.00019
 14.0309            -0.00009            -0.00005
 14.0935            -0.00008             0.00006
 14.1561            -0.00006             0.00012
 14.2188            -0.00004             0.00012
 14.2814            -0.00002             0.00007
 14.3441             0.00000            -0.00000
 14.4067             0.00002            -0.00007
 14.4693             0.00004            -0.00011
 14.5320             0.00006            -0.00009
 14.5946             0.00008            -0.00001
 14.6573             0.00008             0.00011
 14.7199             0.00009             0.00025
 14.7825             0.00009             0.00040
 14.8452             0.00009             0.00052
 14.9078             0.00008             0.00061
 14.9704             0.00007             0.00066
 15.0331             0.00007             0.00068
 15.0957             0.00006             0.00065
 15.1584             0.00006             0.00059
 15.2210             0.00006             0.00050
 15.2836             0.00006             0.00037
 15.3463             0.00007             0.00023
 15.4089             0.00007             0.00007
 15.4715             0.00008            -0.00010
 15.5342             0.00008            -0.00027
 15.5968             0.00009            -0.00042
 15.6595             0.00009            -0.00053
 15.7221             0.00009            -0.00059
 15.7847             0.00010            -0.00060
 15.8474             0.00010            -0.00054
 15.9100             0.00009            -0.00042
 15.9726             0.00009            -0.00026
 16.0353             0.00008            -0.00009
 16.0979             0.00007             0.00006
 16.1606             0.00005             0.00015
 16.2232             0.00004             0.00018
 16.2858             0.00002             0.00015
 16.3485             0.00000             0.00010
 16.4111            -0.00002             0.00006
 16.4737            -0.00003             0.00006
 16.5364            -0.00005             0.00012
 16.5990            -0.00006             0.00022
 16.6617            -0.00006             0.00035
 16.7243            -0.00007             0.00046
 16.7869            -0.00007             0.00053
 16.8496            -0.00007             0.00054
 16.9122            -0.00007             0.00050
 16.9749            -0.00007             0.00041
 17.0375            -0.00007             0.00029
 17.1001            -0.00007             0.00014
 17.1628            -0.00007            -0.00003
 17.2254            -0.00007            -0.00019
 17.2880            -0.00007            -0.00035
 17.3507            -0.00007            -0.00048
 17.4133            -0.00007            -0.00060
 17.4760            -0.00008            -0.00068
 17.5386            -0.00009            -0.00073
 17.6012            -0.00009            -0.00074
 17.6639            -0.00010            -0.00071
 17.7265            -0.00011            -0.00064
 17.7891            -0.00011            -0.00052
 17.8518            -0.00012            -0.00038
 17.9144            -0.00011            -0.00022
 17.9771            -0.00011            -0.00007
 18.0397            -0.00009             0.00005
 18.1023            -0.00008             0.00013
 18.1650            -0.00006             0.00014
 18.2276            -0.00004             0.00010
 18.2902            -0.00001             0.00003
 18.3529             0.00001            -0.00005
 18.4155             0.00003            -0.00009
 18.4782             0.00005            -0.00008
 18.5408             0.00007            -0.00002
 18.6034             0.00008             0.00009
 18.6661             0.00009             0.00023
 18.7287             0.00009             0.00037
 18.7913             0.00009             0.00049
 18.8540             0.00008             0.00058
 18.9166             0.00007             0.00064
 18.9793             0.00007             0.00066
 19.0419             0.00006             0.00064
 19.1045             0.00006             0.00058
 19.1672             0.00006             0.00050
 19.2298             0.00006             0.00038
 19.2924             0.00006             0.00024
 19.3551             0.00007             0.00009
 19.4177             0.00007            -0.00008
 19.4804             0.00007            -0.00024
 19.5430             0.00008            -0.00039
 19.6056             0.00008            -0.00050
 19.6683             0.00008            -0.00057
 19.7309             0.00009            -0.00059
 19.7936             0.00009            -0.00054
 19.8562             0.00009            -0.00043
 19.9188             0.00008            -0.00028
 19.9815             0.00008            -0.00012
 20.0441             0.00007             0.00003
 20.1067             0.00005             0.00012
 20.1694             0.00004             0.00015
 20.2320             0.00002             0.00012
 20.2947             0.00000             0.00007
 20.3573            -0.00001             0.00003
 20.4199            -0.00003             0.00003
 20.4826            -0.00004             0.00009
 20.5452            -0.00005             0.00020
 20.6078            -0.00006             0.00033
 20.6705            -0.00006             0.00046
 20.7331            -0.00007             0.00054
 20.7958            -0.00007             0.00057
 20.8584            -0.00006             0.00053
 20.9210            -0.00006             0.00045
 20.9837            -0.00006             0.00033
 21.0463            -0.00006             0.00018
 21.1089            -0.00006             0.00001
 21.1716            -0.00006            -0.00015
 21.2342            -0.00006            -0.00031
 21.2969            -0.00006            -0.00045
 21.3595            -0.00007            -0.00057
 21.4221            -0.00007            -0.00065
 21.4848            -0.00008            -0.00071
 21.5474            -0.00009            -0.00072
 21.6100            -0.00009            -0.00070
 21.6727            -0.00010            -0.00064
 21.7353            -0.00011            -0.00053
 21.7980            -0.00011            -0.00040
 21.8606            -0.00011            -0.00024
 21.9232            -0.00010            -0.00009
 21.9859            -0.00009             0.00003
 22.0485            -0.00008             0.00011
 22.1112            -0.00006             0.00013
 22.1738            -0.00003             0.00009
 22.2364            -0.00001             0.00002
 22.2991             0.00001            -0.00005
 22.3617             0.00003            -0.00010
 22.4243             0.00005            -0.00010
 22.4870             0.00007            -0.00003
 22.5496             0.00008             0.00007
 22.6123             0.00009             0.00021
 22.6749             0.00009             0.00036
 22.7375             0.00009             0.00049
 22.8002             0.00009             0.00058
 22.8628             0.00008             0.00065
 22.9254             0.00007             0.00067
 22.9881             0.00007             0.00066
 23.0507             0.00006             0.00061
 23.1134             0.00006             0.00052
 23.1760             0.00006             0.00041
 23.2386             0.00006             0.00028
 23.3013             0.00006             0.00012
 23.3639             0.00007            -0.00004
 23.4265             0.00007            -0.00021
 23.4892             0.00007            -0.00036
 23.5518             0.00008            -0.00048
 23.6145             0.00008            -0.00056
 23.6771             0.00008            -0.00058
 23.7397             0.00008            -0.00054
 23.8024             0.00008            -0.00045
 23.8650             0.00008            -0.00031
 23.9276             0.00007            -0.00015
 23.9903             0.00007            -0.00001
 24.0529             0.00005             0.00008
 24.1156             0.00004             0.00011
 24.1782             0.00002             0.00008
 24.2408             0.00000             0.00003
 24.3035            -0.00002            -0.00001
 24.3661            -0.00003            -0.00000
 24.4288            -0.00004             0.00006
 24.4914            -0.00006             0.00017
 24.5540            -0.00006             0.00031
 24.6167            -0.00007             0.00044
 24.6793            -0.00007             0.00053
 24.7419            -0.00007             0.00057
 24.8046            -0.00007             0.00055
 24.8672            -0.00007             0.00048
 24.9299            -0.00007             0.00036
 24.9925            -0.00006             0.00021
 25.0551            -0.00006             0.00005
 25.1178            -0.00006            -0.00012
 25.1804            -0.00006            -0.00028
 25.2430            -0.00006            -0.00042
 25.3057            -0.00007            -0.00054
 25.3683            -0.00007            -0.00063
 25.4310            -0.00007            -0.00069
 25.4936            -0.00008            -0.00072
 25.5562            -0.00009            -0.00070
 25.6189            -0.00010            -0.00064
 25.6815            -0.00010            -0.00054
 25.7441            -0.00011            -0.00041
 25.8068            -0.00011            -0.00026
 25.8694            -0.00010            -0.00011
 25.9321            -0.00009             0.00002
 25.9947            -0.00007             0.00010
 26.0573            -0.00006             0.00012
 26.1200            -0.00004             0.00009
 26.1826            -0.00001             0.00002
 26.2452             0.00001            -0.00005
 26.3079             0.00003            -0.00010
 26.3705             0.00005            -0.00011
 26.4332             0.00007            -0.00005
 26.4958             0.00008             0.00006
 26.5584             0.00009             0.00019
 26.6211             0.00009             0.00034
 26.6837             0.00009             0.00047
 26.7464             0.00009             0.00058
 26.8090             0.00008             0.00065
 26.8716             0.00007             0.00068
 26.9343             0.00007             0.00067
 26.9969             0.00006             0.00062
 27.0595             0.00006             0.00054
 27.1222             0.00006             0.00043
 27.1848             0.00006             0.00030
 27.2475             0.00006             0.00015
 27.3101             0.00007            -0.00002
 27.3727             0.00007            -0.00018
 27.4354             0.00007            -0.00033
 27.4980             0.00007            -0.00046
 27.5606             0.00008            -0.00055
 27.6233             0.00008            -0.00058
 27.6859             0.00008            -0.00055
 27.7486             0.00008            -0.00046
 27.8112             0.00008            -0.00033
 27.8738             0.00007            -0.00018
 27.9365             0.00006            -0.00004
 27.9991             0.00005             0.00005
 28.0617             0.00004             0.00009
 28.1244             0.00002             0.00007
 28.1870             0.00000             0.00002
 28.2497            -0.00002            -0.00002
 28.3123            -0.00003            -0.00002
 28.3749            -0.00005             0.00004
 28.4376            -0.00006             0.00015
 28.5002            -0.00006             0.00029
 28.5628            -0.00007             0.00042
 28.6255            -0.00007             0.00053
 28.6881            -0.00007             0.00058
 28.7508            -0.00007             0.00057
 28.8134            -0.00007             0.00050
 28.8760            -0.00007             0.00039
 28.9387            -0.00007             0.00024
 29.0013            -0.00007             0.00008
 29.0640            -0.00006            -0.00009
 29.1266            -0.00006            -0.00025
 29.1892            -0.00006            -0.00040
 29.2519            -0.00006            -0.00052
 29.3145            -0.00007            -0.00062
 29.3771            -0.00007            -0.00068
 29.4398            -0.00008            -0.00071
 29.5024            -0.00009            -0.00070
 29.5651            -0.00009            -0.00065
 29.6277            -0.00010            -0.00055
 29.6903            -0.00011            -0.00043
 29.7530            -0.00010            -0.00028
 29.8156            -0.00010            -0.00013
 29.8782            -0.00009             0.00000
 29.9409            -0.00008             0.00009
 30.0035            -0.00006             0.00012
 30.0662            -0.00004             0.00009
 30.1288            -0.00002             0.00002
 30.1914             0.00001            -0.00005
 30.2541             0.00003            -0.00011
 30.3167             0.00005            -0.00011
 30.3793             0.00007            -0.00006
 30.4420             0.00008             0.00004
 30.5046             0.00009             0.00018
 30.5673             0.00009             0.00032
 30.6299             0.00009             0.00046
 30.6925             0.00009             0.00057
 30.7552             0.00008             0.00064
 30.8178             0.00007             0.00068
 30.8804             0.00007             0.00067
 30.9431             0.00006             0.00063
 31.0057             0.00006             0.00056
 31.0684             0.00006             0.00045
 31.1310             0.00006             0.00032
 31.1936             0.00006             0.00017
 31.2563             0.00006             0.00001
 31.3189             0.00007            -0.00016
 31.3815             0.00007            -0.00031
 31.4442             0.00007            -0.00044
 31.5068             0.00008            -0.00053
 31.5695             0.00008            -0.00058
 31.6321             0.00008            -0.00056
 31.6947             0.00008            -0.00048
 31.7574             0.00008            -0.00035
 31.8200             0.00007            -0.00020
 31.8827             0.00006            -0.00006
 31.9453             0.00005             0.00004
 32.0079             0.00004             0.00008
 32.0706             0.00002             0.00006
 32.1332             0.00000             0.00002
 32.1958            -0.00001            -0.00003
 32.2585            -0.00003            -0.00003
 32.3211            -0.00005             0.00002
 32.3838            -0.00006             0.00013
 32.4464            -0.00006             0.00027
 32.5090            -0.00007             0.00041
 32.5717            -0.00007             0.00051
 32.6343            -0.00007             0.00057
 32.6969            -0.00007             0.00057
 32.7596            -0.00007             0.00051
 32.8222            -0.00007             0.00040
 32.8849            -0.00007             0.00026
 32.9475            -0.00007             0.00010
 33.0101            -0.00006            -0.00006
 33.0728            -0.00006            -0.00023
 33.1354            -0.00006            -0.00037
 33.1980            -0.00006            -0.00050
 33.2607            -0.00007            -0.00060
 33.3233            -0.00007            -0.00067
 33.3860            -0.00008            -0.00070
 33.4486            -0.00008            -0.00069
 33.5112            -0.00009            -0.00065
 33.5739            -0.00010            -0.00056
 33.6365            -0.00010            -0.00044
 33.6991            -0.00010            -0.00030
 33.7618            -0.00010            -0.00015
 33.8244            -0.00009            -0.00002
 33.8871            -0.00008             0.00007
 33.9497            -0.00006             0.00011
 34.0123            -0.00004             0.00009
 34.0750            -0.00002             0.00002
 34.1376             0.00000            -0.00005
 34.2003             0.00003            -0.00011
 34.2629             0.00005            -0.00012
 34.3255             0.00006            -0.00007
 34.3882             0.00008             0.00002
 34.4508             0.00009             0.00016
 34.5134             0.00009             0.00030
 34.5761             0.00009             0.00044
 34.6387             0.00009             0.00055
 34.7014             0.00008             0.00063
 34.7640             0.00007             0.00067
 34.8266             0.00007             0.00067
 34.8893             0.00006             0.00063
 34.9519             0.00006             0.00056
 35.0145             0.00006             0.00046
 35.0772             0.00006             0.00034
 35.1398             0.00006             0.00019
 35.2025             0.00006             0.00003
 35.2651             0.00006            -0.00014
 35.3277             0.00007            -0.00029
 35.3904             0.00007            -0.00042
 35.4530             0.00007            -0.00052
 35.5156             0.00007            -0.00057
 35.5783             0.00008            -0.00056
 35.6409             0.00008            -0.00049
 35.7036             0.00007            -0.00037
 35.7662             0.00007            -0.00023
 35.8288             0.00006            -0.00009
 35.8915             0.00005             0.00002
 35.9541             0.00003             0.00006
 36.0167             0.00002             0.00005
 36.0794             0.00000             0.00001
 36.1420            -0.00002            -0.00004
 36.2047            -0.00003            -0.00005
 36.2673            -0.00005            -0.00000
 36.3299            -0.00006             0.00010
 36.3926            -0.00007             0.00024
 36.4552            -0.00007             0.00038
 36.5179            -0.00007             0.00049
 36.5805            -0.00007             0.00056
 36.6431            -0.00007             0.00057
 36.7058            -0.00007             0.00052
 36.7684            -0.00007             0.00042
 36.8310            -0.00007             0.00028
 36.8937            -0.00006             0.00013
 36.9563            -0.00006            -0.00004
 37.0190            -0.00006            -0.00020
 37.0816            -0.00006            -0.00035
 37.1442            -0.00006            -0.00047
 37.2069            -0.00006            -0.00057
 37.2695            -0.00006            -0.00064
 37.3321            -0.00007            -0.00068
 37.3948            -0.00008            -0.00068
 37.4574            -0.00008            -0.00064
 37.5201            -0.00009            -0.00056
 37.5827            -0.00009            -0.00045
 37.6453            -0.00010            -0.00031
 37.7080            -0.00009            -0.00016
 37.7706            -0.00008            -0.00002
 37.8332            -0.00007             0.00007
 37.8959            -0.00006             0.00012
 37.9585            -0.00004             0.00011
 38.0212            -0.00001             0.00005
 38.0838             0.00001            -0.00002
 38.1464             0.00003            -0.00008
 38.2091             0.00005            -0.00010
 38.2717             0.00007            -0.00007
 38.3343             0.00008             0.00002
 38.3970             0.00009             0.00014
 38.4596             0.00009             0.00028
 38.5223             0.00009             0.00042
 38.5849             0.00009             0.00054
 38.6475             0.00008             0.00062
 38.7102             0.00008             0.00066
 38.7728             0.00007             0.00067
 38.8355             0.00006             0.00064
 38.8981             0.00006             0.00057
 38.9607             0.00006             0.00047
 39.0234             0.00006             0.00035
 39.0860             0.00006             0.00021
 39.1486             0.00006             0.00005
 39.2113             0.00006            -0.00011
 39.2739             0.00006            -0.00027
 39.3366             0.00006            -0.00040
 39.3992             0.00007            -0.00051
 39.4618             0.00007            -0.00056
 39.5245             0.00007            -0.00056
 39.5871             0.00007            -0.00050
 39.6497             0.00007            -0.00039
 39.7124             0.00007            -0.00025
 39.7750             0.00006            -0.00011
 39.8377             0.00005            -0.00001
 39.9003             0.00003             0.00005
 39.9629             0.00002             0.00004
 40.0256             0.00000             0.00000
 40.0882            -0.00002            -0.00004
 40.1508            -0.00003            -0.00005
 40.2135            -0.00005            -0.00001
 40.2761            -0.00006             0.00008
 40.3388            -0.00007             0.00022
 40.4014            -0.00007             0.00036
 40.4640            -0.00007             0.00048
 40.5267            -0.00007             0.00055
 40.5893            -0.00007             0.00056
 40.6519            -0.00007             0.00052
 40.7146            -0.00007             0.00043
 40.7772            -0.00006             0.00030
 40.8399            -0.00006             0.00015
 40.9025            -0.00006            -0.00001
 40.9651            -0.00006            -0.00017
 41.0278            -0.00006            -0.00032
 41.0904            -0.00006            -0.00045
 41.1531            -0.00006            -0.00055
 41.2157            -0.00006            -0.00062
 41.2783            -0.00007            -0.00066
 41.3410            -0.00007            -0.00067
 41.4036            -0.00008            -0.00063
 41.4662            -0.00009            -0.00056
 41.5289            -0.00009            -0.00045
 41.5915            -0.00009            -0.00032
 41.6542            -0.00009            -0.00017
 41.7168            -0.00008            -0.00004
 41.7794            -0.00007             0.00006
 41.8421            -0.00005             0.00011
 41.9047            -0.00004             0.00010
 41.9673            -0.00001             0.00005
 42.0300             0.00001            -0.00003
 42.0926             0.00003            -0.00009
 42.1553             0.00005            -0.00011
 42.2179             0.00007            -0.00008
 42.2805             0.00008            -0.00000
 42.3432             0.00009             0.00012
 42.4058             0.00010             0.00027
 42.4684             0.00010             0.00041
 42.5311             0.00009             0.00053
 42.5937             0.00009             0.00062
 42.6564             0.00008             0.00067
 42.7190             0.00007             0.00068
 42.7816             0.00006             0.00065
 42.8443             0.00006             0.00059
 42.9069             0.00006             0.00050
 42.9695             0.00006             0.00038
 43.0322             0.00006             0.00024
 43.0948             0.00006             0.00008
 43.1575             0.00006            -0.00008
 43.2201             0.00006            -0.00024
 43.2827             0.00006            -0.00038
 43.3454             0.00006            -0.00049
 43.4080             0.00007            -0.00055
 43.4706             0.00007            -0.00056
 43.5333             0.00007            -0.00051
 43.5959             0.00007            -0.00041
 43.6586             0.00006            -0.00028
 43.7212             0.00005            -0.00015
 43.7838             0.00004            -0.00004
 43.8465             0.00003             0.00002
 43.9091             0.00002             0.00002
 43.9718            -0.00000            -0.00002
 44.0344            -0.00002            -0.00006
 44.0970            -0.00003            -0.00008
 44.1597            -0.00005            -0.00004
 44.2223            -0.00006             0.00005
 44.2849            -0.00007             0.00019
 44.3476            -0.00007             0.00033
 44.4102            -0.00008             0.00046
 44.4729            -0.00008             0.00054
 44.5355            -0.00007             0.00056
 44.5981            -0.00007             0.00053
 44.6608            -0.00007             0.00045
 44.7234            -0.00007             0.00032
 44.7860            -0.00006             0.00018
 44.8487            -0.00006             0.00002
 44.9113            -0.00006            -0.00014
 44.9740            -0.00006            -0.00029
 45.0366            -0.00005            -0.00042
 45.0992            -0.00005            -0.00052
 45.1619            -0.00006            -0.00060
 45.2245            -0.00006            -0.00064
 45.2871            -0.00007            -0.00065
 45.3498            -0.00008            -0.00062
 45.4124            -0.00008            -0.00056
 45.4751            -0.00009            -0.00045
 45.5377            -0.00009            -0.00032
 45.6003            -0.00008            -0.00018
 45.6630            -0.00008            -0.00005
 45.7256            -0.00007             0.00005
 45.7882            -0.00005             0.00010
 45.8509            -0.00003             0.00010
 45.9135            -0.00001             0.00005
 45.9762             0.00001            -0.00003
 46.0388             0.00004            -0.00009
 46.1014             0.00006            -0.00012
 46.1641             0.00007            -0.00010
 46.2267             0.00009            -0.00001
 46.2894             0.00010             0.00011
 46.3520             0.00010             0.00026
 46.4146             0.00010             0.00040
 46.4773             0.00010             0.00053
 46.5399             0.00009             0.00062
 46.6025             0.00008             0.00068
 46.6652             0.00008             0.00069
 46.7278             0.00007             0.00067
 46.7905             0.00006             0.00061
 46.8531             0.00006             0.00052
 46.9157             0.00006             0.00041
 46.9784             0.00006             0.00027
 47.0410             0.00006             0.00011
 47.1036             0.00006            -0.00005
 47.1663             0.00006            -0.00021
 47.2289             0.00006            -0.00035
 47.2916             0.00006            -0.00047
 47.3542             0.00006            -0.00054
 47.4168             0.00007            -0.00056
 47.4795             0.00007            -0.00053
 47.5421             0.00006            -0.00044
 47.6047             0.00006            -0.00031
 47.6674             0.00005            -0.00018
 47.7300             0.00004            -0.00007
 47.7927             0.00003            -0.00001
 47.8553             0.00001            -0.00000
 47.9179            -0.00000            -0.00004
 47.9806            -0.00002            -0.00008
 48.0432            -0.00004            -0.00010
 48.1058            -0.00005            -0.00007
 48.1685            -0.00006             0.00002
 48.2311            -0.00007             0.00015
 48.2938            -0.00008             0.00030
 48.3564            -0.00008             0.00044
 48.4190            -0.00008             0.00053
 48.4817            -0.00008             0.00057
 48.5443            -0.00008             0.00055
 48.6070            -0.00007             0.00047
 48.6696            -0.00007             0.00035
 48.7322            -0.00006             0.00021
 48.7949            -0.00006             0.00005
 48.8575            -0.00006            -0.00011
 48.9201            -0.00005            -0.00026
 48.9828            -0.00005            -0.00040
 49.0454            -0.00005            -0.00050
 49.1081            -0.00005            -0.00058
 49.1707            -0.00006            -0.00063
 49.2333            -0.00006            -0.00064
 49.2960            -0.00007            -0.00062
 49.3586            -0.00008            -0.00056
 49.4212            -0.00008            -0.00046
 49.4839            -0.00008            -0.00034
 49.5465            -0.00008            -0.00020
 49.6092            -0.00007            -0.00006
 49.6718            -0.00006             0.00004
 49.7344            -0.00005             0.00010
 49.7971            -0.00003             0.00010
 49.8597            -0.00001             0.00005
 49.9223             0.00002            -0.00002
 49.9850             0.00004            -0.00009
 50.0476             0.00006            -0.00013
 50.1103             0.00008            -0.00011
 50.1729             0.00009            -0.00003
 50.2355             0.00010             0.00009
 50.2982             0.00011             0.00024
 50.3608             0.00011             0.00039
 50.4234             0.00011             0.00052
 50.4861             0.00010             0.00062
 50.5487             0.00009             0.00069
 50.6114             0.00008             0.00071
 50.6740             0.00007             0.00069
 50.7366             0.00007             0.00064
 50.7993             0.00006             0.00055
