#Distance(A)    Macroscopic-Average    Planar-Average
 51.5509             0.00043             0.01224
 51.6136             0.00022             0.01314
 51.6762             0.00002             0.01269
 51.7388            -0.00017             0.01053
 51.8015            -0.00035             0.00666
 51.8641            -0.00051             0.00150
 51.9268            -0.00067            -0.00415
 51.9894            -0.00082            -0.00934
 52.0520            -0.00099            -0.01324
 52.1147            -0.00118            -0.01532
 52.1773            -0.00140            -0.01548
 52.2399            -0.00162            -0.01404
 52.3026            -0.00184            -0.01160
 52.3652            -0.00205            -0.00886
 52.4279            -0.00225            -0.00642
 52.4905            -0.00245            -0.00468
 52.5531            -0.00267            -0.00372
 52.6158            -0.00292            -0.00341
 52.6784            -0.00320            -0.00345
 52.7410            -0.00347            -0.00355
 52.8037            -0.00370            -0.00353
 52.8663            -0.00383            -0.00339
 52.9290            -0.00381            -0.00325
 52.9916            -0.00364            -0.00325
 53.0542            -0.00330            -0.00347
 53.1169            -0.00285            -0.00380
 53.1795            -0.00234            -0.00401
 53.2422            -0.00183            -0.00379
 53.3048            -0.00137            -0.00297
 53.3674            -0.00100            -0.00157
 53.4301            -0.00073             0.00017
 53.4927            -0.00054             0.00189
 53.5553            -0.00043             0.00323
 53.6180            -0.00036             0.00397
 53.6806            -0.00032             0.00407
 53.7433            -0.00029             0.00368
 53.8059            -0.00025             0.00304
 53.8685            -0.00021             0.00241
 53.9312            -0.00016             0.00195
 53.9938            -0.00008             0.00171
 54.0564             0.00002             0.00164
 54.1191             0.00016             0.00163
 54.1817             0.00035             0.00156
 54.2444             0.00060             0.00138
 54.3070             0.00095             0.00108
 54.3696             0.00138             0.00067
 54.4323             0.00191             0.00020
 54.4949             0.00253            -0.00033
 54.5575             0.00318            -0.00091
 54.6202             0.00382            -0.00150
 54.6828             0.00437            -0.00204
 54.7455             0.00476            -0.00239
 54.8081             0.00494            -0.00244
 54.8707             0.00487            -0.00214
 54.9334             0.00458            -0.00155
 54.9960             0.00413            -0.00077
 55.0586             0.00358             0.00009
 55.1213             0.00303             0.00109
 55.1839             0.00254             0.00244
 55.2466             0.00214             0.00448
 55.3092             0.00184             0.00747
 55.3718             0.00162             0.01143
 55.4345             0.00147             0.01597
 55.4971             0.00134             0.02033
 55.5597             0.00122             0.02346
 55.6224             0.00112             0.02431
 55.6850             0.00102             0.02218
 55.7477             0.00093             0.01699
 55.8103             0.00085             0.00945
 55.8729             0.00076             0.00087
 55.9356             0.00067            -0.00712
 55.9982             0.00053            -0.01311
 56.0609             0.00036            -0.01627
 56.1235             0.00016            -0.01657
 56.1861            -0.00008            -0.01466
 56.2488            -0.00035            -0.01160
 56.3114            -0.00065            -0.00846
 56.3740            -0.00100            -0.00599
 56.4367            -0.00143            -0.00454
 56.4993            -0.00196            -0.00402
 56.5620            -0.00260            -0.00412
 56.6246            -0.00331            -0.00447
 56.6872            -0.00404            -0.00478
 56.7499            -0.00470            -0.00496
 56.8125            -0.00520            -0.00504
 56.8751            -0.00547            -0.00516
 56.9378            -0.00547            -0.00542
 57.0004            -0.00521            -0.00586
 57.0631            -0.00476            -0.00636
 57.1257            -0.00420            -0.00674
 57.1883            -0.00364            -0.00678
 57.2510            -0.00313            -0.00635
 57.3136            -0.00273            -0.00544
 57.3762            -0.00244            -0.00418
 57.4389            -0.00223            -0.00282
 57.5015            -0.00210            -0.00158
 57.5642            -0.00200            -0.00065
 57.6268            -0.00192            -0.00006
 57.6894            -0.00185             0.00023
 57.7521            -0.00176             0.00037
 57.8147            -0.00167             0.00048
 57.8773            -0.00154             0.00069
 57.9400            -0.00139             0.00100
 58.0026            -0.00119             0.00139
 58.0653            -0.00095             0.00175
 58.1279            -0.00065             0.00200
 58.1905            -0.00027             0.00209
 58.2532             0.00021             0.00199
 58.3158             0.00081             0.00171
 58.3785             0.00156             0.00127
 58.4411             0.00242             0.00068
 58.5037             0.00337            -0.00003
 58.5664             0.00432            -0.00081
 58.6290             0.00518            -0.00152
 58.6916             0.00582            -0.00200
 58.7543             0.00618            -0.00209
 58.8169             0.00620            -0.00173
 58.8796             0.00593            -0.00100
 58.9422             0.00543            -0.00004
 59.0048             0.00481             0.00099
 59.0675             0.00420             0.00211
 59.1301             0.00368             0.00357
 59.1927             0.00329             0.00577
 59.2554             0.00303             0.00909
 59.3180             0.00287             0.01364
 59.3807             0.00276             0.01905
 59.4433             0.00267             0.02444
 59.5059             0.00256             0.02849
 59.5686             0.00243             0.02983
 59.6312             0.00230             0.02748
 59.6938             0.00216             0.02123
 59.7565             0.00202             0.01192
 59.8191             0.00186             0.00126
 59.8818             0.00167            -0.00863
 59.9444             0.00143            -0.01583
 60.0070             0.00115            -0.01921
 60.0697             0.00083            -0.01876
 60.1323             0.00047            -0.01546
 60.1949             0.00008            -0.01084
 60.2576            -0.00035            -0.00643
 60.3202            -0.00086            -0.00332
 60.3829            -0.00149            -0.00190
 60.4455            -0.00225            -0.00195
 60.5081            -0.00316            -0.00289
 60.5708            -0.00417            -0.00413
 60.6334            -0.00519            -0.00525
 60.6961            -0.00611            -0.00610
 60.7587            -0.00681            -0.00674
 60.8213            -0.00719            -0.00734
 60.8840            -0.00722            -0.00800
 60.9466            -0.00694            -0.00870
 61.0092            -0.00644            -0.00931
 61.0719            -0.00585            -0.00968
 61.1345            -0.00529            -0.00967
 61.1972            -0.00485            -0.00927
 61.2598            -0.00457            -0.00859
 61.3224            -0.00443            -0.00777
 61.3851            -0.00440            -0.00695
 61.4477            -0.00439            -0.00620
 61.5103            -0.00438            -0.00550
 61.5730            -0.00433            -0.00476
 61.6356            -0.00422            -0.00390
 61.6983            -0.00406            -0.00290
 61.7609            -0.00385            -0.00180
 61.8235            -0.00358            -0.00074
 61.8862            -0.00325             0.00011
 61.9488            -0.00285             0.00061
 62.0114            -0.00239             0.00068
 62.0741            -0.00187             0.00035
 62.1367            -0.00128            -0.00026
 62.1994            -0.00062            -0.00096
 62.2620             0.00014            -0.00156
 62.3246             0.00102            -0.00193
 62.3873             0.00204            -0.00201
 62.4499             0.00318            -0.00186
 62.5125             0.00440            -0.00156
 62.5752             0.00562            -0.00116
 62.6378             0.00671            -0.00065
 62.7005             0.00755             0.00004
 62.7631             0.00806             0.00099
 62.8257             0.00821             0.00221
 62.8884             0.00806             0.00361
 62.9510             0.00773             0.00505
 63.0137             0.00735             0.00645
 63.0763             0.00704             0.00791
 63.1389             0.00689             0.00971
 63.2016             0.00691             0.01224
 63.2642             0.00705             0.01579
 63.3268             0.00724             0.02043
 63.3895             0.00743             0.02574
 63.4521             0.00755             0.03077
 63.5148             0.00758             0.03420
 63.5774             0.00753             0.03464
 63.6400             0.00741             0.03118
 63.7027             0.00722             0.02386
 63.7653             0.00699             0.01387
 63.8279             0.00670             0.00326
 63.8906             0.00637            -0.00562
 63.9532             0.00598            -0.01093
 64.0159             0.00555            -0.01198
 64.0785             0.00510            -0.00936
 64.1411             0.00462            -0.00465
 64.2038             0.00412             0.00022
 64.2664             0.00356             0.00367
 64.3290             0.00291             0.00494
 64.3917             0.00213             0.00412
 64.4543             0.00120             0.00193
 64.5170             0.00012            -0.00076
 64.5796            -0.00104            -0.00326
 64.6422            -0.00219            -0.00523
 64.7049            -0.00322            -0.00666
 64.7675            -0.00402            -0.00767
 64.8301            -0.00451            -0.00842
 64.8928            -0.00467            -0.00895
 64.9554            -0.00456            -0.00918
 65.0181            -0.00429            -0.00904
 65.0807            -0.00397            -0.00853
 65.1433            -0.00372            -0.00776
 65.2060            -0.00361            -0.00692
 65.2686            -0.00363            -0.00621
 65.3313            -0.00376            -0.00570
 65.3939            -0.00392            -0.00535
 65.4565            -0.00407            -0.00504
 65.5192            -0.00414            -0.00463
 65.5818            -0.00413            -0.00409
 65.6444            -0.00403            -0.00346
 65.7071            -0.00387            -0.00287
 65.7697            -0.00367            -0.00245
 65.8324            -0.00343            -0.00222
 65.8950            -0.00318            -0.00212
 65.9576            -0.00291            -0.00204
 66.0203            -0.00264            -0.00185
 66.0829            -0.00236            -0.00153
 66.1455            -0.00210            -0.00114
 66.2082            -0.00186            -0.00079
 66.2708            -0.00164            -0.00057
 66.3335            -0.00144            -0.00051
 66.3961            -0.00127            -0.00056
 66.4587            -0.00111            -0.00060
 66.5214            -0.00095            -0.00054
 66.5840            -0.00081            -0.00037
 66.6466            -0.00068            -0.00013
 66.7093            -0.00057             0.00008
 66.7719            -0.00047             0.00016
 66.8346            -0.00039             0.00010
 66.8972            -0.00033            -0.00002
 66.9598            -0.00026            -0.00013
 67.0225            -0.00021            -0.00014
 67.0851            -0.00015            -0.00003
 67.1477            -0.00010             0.00014
 67.2104            -0.00006             0.00028
 67.2730            -0.00003             0.00031
 67.3357            -0.00001             0.00023
 67.3983             0.00000             0.00008
 67.4609             0.00002            -0.00004
 67.5236             0.00003            -0.00005
 67.5862             0.00004             0.00003
 67.6488             0.00006             0.00017
 67.7115             0.00006             0.00028
 67.7741             0.00007             0.00029
 67.8368             0.00006             0.00019
 67.8994             0.00006             0.00004
 67.9620             0.00005            -0.00007
 68.0247             0.00005            -0.00010
 68.0873             0.00005            -0.00002
 68.1500             0.00005             0.00011
 68.2126             0.00005             0.00020
 68.2752             0.00004             0.00019
 68.3379             0.00004             0.00010
 68.4005             0.00002            -0.00004
 68.4631             0.00002            -0.00015
 68.5258             0.00001            -0.00016
 68.5884             0.00001            -0.00008
 68.6511             0.00001             0.00004
 68.7137             0.00001             0.00013
 68.7763             0.00000             0.00012
 68.8390            -0.00000             0.00003
 68.9016            -0.00001            -0.00010
 68.9642            -0.00002            -0.00019
 69.0269            -0.00002            -0.00019
 69.0895            -0.00002            -0.00010
 69.1522            -0.00002             0.00002
 69.2148            -0.00001             0.00010
 69.2774            -0.00002             0.00010
 69.3401            -0.00002             0.00001
 69.4027            -0.00002            -0.00011
 69.4653            -0.00003            -0.00019
 69.5280            -0.00002            -0.00018
 69.5906            -0.00002            -0.00009
 69.6533            -0.00001             0.00003
 69.7159            -0.00001             0.00011
 69.7785            -0.00000             0.00011
 69.8412            -0.00000             0.00002
 69.9038            -0.00000            -0.00008
 69.9664            -0.00000            -0.00015
 70.0291             0.00000            -0.00014
 70.0917             0.00001            -0.00004
 70.1544             0.00002             0.00007
 70.2170             0.00003             0.00015
 70.2796             0.00003             0.00014
 70.3423             0.00004             0.00006
 70.4049             0.00004            -0.00004
 70.4676             0.00004            -0.00010
 70.5302             0.00005            -0.00007
 70.5928             0.00006             0.00002
 70.6555             0.00007             0.00013
 70.7181             0.00008             0.00021
 70.7807             0.00009             0.00020
 70.8434             0.00009             0.00012
 70.9060             0.00009             0.00002
 70.9687             0.00010            -0.00003
 71.0313             0.00011            -0.00000
 71.0939             0.00012             0.00009
 71.1566             0.00013             0.00020
 71.2192             0.00014             0.00027
 71.2818             0.00015             0.00026
 71.3445             0.00015             0.00018
 71.4071             0.00016             0.00009
 71.4698             0.00016             0.00004
 71.5324             0.00017             0.00007
 71.5950             0.00018             0.00016
 71.6577             0.00019             0.00027
 71.7203             0.00020             0.00033
 71.7829             0.00021             0.00032
 71.8456             0.00021             0.00024
 71.9082             0.00021             0.00015
 71.9709             0.00022             0.00010
 72.0335             0.00023             0.00013
 72.0961             0.00024             0.00023
